Country,Market Year,Calendar Year,Month,Area Harvested,Area Planted,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Ending Stocks,Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply,Trees,Yield
Afghanistan,2014,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,147.0,32.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,147.0,115.0,147.0,0.0,0.0
Afghanistan,2015,2021,4,0.0,0.0,32.0,0.0,0.0,0.0,98.0,18.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,138.0,120.0,138.0,0.0,0.0
Afghanistan,2016,2021,8,0.0,0.0,18.0,0.0,0.0,0.0,134.0,23.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,153.0,130.0,153.0,0.0,0.0
Afghanistan,2017,2021,8,0.0,0.0,23.0,0.0,0.0,0.0,133.0,29.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,169.0,140.0,169.0,0.0,0.0
Afghanistan,2018,2021,8,0.0,0.0,29.0,0.0,0.0,0.0,153.0,36.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,181.0,145.0,181.0,0.0,0.0
Afghanistan,2019,2021,8,0.0,0.0,36.0,0.0,0.0,0.0,141.0,34.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,184.0,150.0,184.0,0.0,0.0
Afghanistan,2020,2022,4,0.0,0.0,34.0,0.0,0.0,0.0,165.0,36.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,191.0,155.0,191.0,0.0,0.0
Afghanistan,2021,2022,12,0.0,0.0,36.0,0.0,0.0,0.0,158.0,38.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,243.0,205.0,243.0,0.0,0.0
Afghanistan,2022,2023,5,0.0,0.0,38.0,0.0,0.0,0.0,244.0,43.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,258.0,215.0,258.0,0.0,0.0
Afghanistan,2023,2024,1,0.0,0.0,43.0,0.0,0.0,0.0,244.0,43.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,263.0,220.0,263.0,0.0,0.0
Algeria,2014,2020,11,0.0,0.0,31.0,0.0,0.0,0.0,106.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,150.0,100.0,150.0,0.0,0.0
Algeria,2015,2020,11,0.0,0.0,50.0,0.0,0.0,0.0,75.0,22.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,122.0,100.0,122.0,0.0,0.0
Algeria,2016,2021,4,0.0,0.0,22.0,0.0,0.0,0.0,95.0,26.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,141.0,115.0,141.0,0.0,0.0
Algeria,2017,2021,4,0.0,0.0,26.0,0.0,0.0,0.0,150.0,54.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,184.0,130.0,184.0,0.0,0.0
Algeria,2018,2021,4,0.0,0.0,54.0,0.0,0.0,0.0,130.0,62.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,202.0,140.0,202.0,0.0,0.0
Algeria,2019,2021,5,0.0,0.0,62.0,0.0,0.0,0.0,135.0,38.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,173.0,135.0,173.0,0.0,0.0
Algeria,2020,2023,5,0.0,0.0,38.0,0.0,0.0,0.0,136.0,35.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,170.0,135.0,170.0,0.0,0.0
Algeria,2021,2023,5,0.0,0.0,35.0,0.0,0.0,0.0,136.0,25.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,160.0,135.0,160.0,0.0,0.0
Algeria,2022,2023,11,0.0,0.0,25.0,0.0,0.0,0.0,128.0,20.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,150.0,130.0,150.0,0.0,0.0
Algeria,2023,2024,1,0.0,0.0,20.0,0.0,0.0,0.0,128.0,35.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,170.0,135.0,170.0,0.0,0.0
Angola,2014,2019,2,23.0,0.0,86.0,0.0,0.0,0.0,265.0,113.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,265.0,42.0,393.0,280.0,393.0,0.0,1.8261
Angola,2015,2021,3,23.0,0.0,113.0,0.0,0.0,0.0,131.0,36.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,131.0,45.0,289.0,253.0,289.0,0.0,1.9565
Angola,2016,2022,12,25.0,0.0,36.0,0.0,0.0,0.0,199.0,37.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,201.0,48.0,285.0,248.0,285.0,0.0,1.92
Angola,2017,2022,12,25.0,0.0,37.0,0.0,0.0,0.0,178.0,26.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,179.0,51.0,267.0,241.0,267.0,0.0,2.04
Angola,2018,2022,12,25.0,0.0,26.0,0.0,0.0,0.0,224.0,45.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,226.0,53.0,305.0,260.0,305.0,0.0,2.12
Angola,2019,2022,12,25.0,0.0,45.0,0.0,0.0,0.0,225.0,39.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,205.0,54.0,304.0,265.0,304.0,0.0,2.16
Angola,2020,2022,12,25.0,0.0,39.0,0.0,0.0,0.0,179.0,9.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,180.0,55.0,274.0,265.0,274.0,0.0,2.2
Angola,2021,2023,5,25.0,0.0,9.0,0.0,0.0,0.0,230.0,69.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,285.0,55.0,349.0,280.0,349.0,0.0,2.2
Angola,2022,2023,6,25.0,0.0,69.0,0.0,0.0,0.0,284.0,69.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,260.0,55.0,384.0,315.0,384.0,0.0,2.2
Angola,2023,2024,1,25.0,0.0,69.0,0.0,0.0,0.0,270.0,74.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,275.0,55.0,399.0,325.0,399.0,0.0,2.2
Australia,2014,2018,4,0.0,0.0,8.0,0.0,0.0,0.0,119.0,7.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,127.0,120.0,127.0,0.0,0.0
Australia,2015,2019,2,0.0,0.0,7.0,0.0,0.0,0.0,122.0,4.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,129.0,125.0,129.0,0.0,0.0
Australia,2016,2019,2,0.0,0.0,4.0,0.0,0.0,0.0,137.0,6.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,141.0,135.0,141.0,0.0,0.0
Australia,2017,2022,11,0.0,0.0,6.0,0.0,0.0,0.0,138.0,24.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,144.0,120.0,144.0,0.0,0.0
Australia,2018,2022,11,0.0,0.0,24.0,0.0,0.0,0.0,111.0,25.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,135.0,110.0,135.0,0.0,0.0
Australia,2019,2022,11,0.0,0.0,25.0,0.0,0.0,0.0,76.0,11.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,101.0,90.0,101.0,0.0,0.0
Australia,2020,2022,11,0.0,0.0,11.0,0.0,0.0,0.0,79.0,10.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,90.0,80.0,90.0,0.0,0.0
Australia,2021,2023,5,0.0,0.0,10.0,0.0,0.0,0.0,75.0,5.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,85.0,80.0,85.0,0.0,0.0
Australia,2022,2023,7,0.0,0.0,5.0,0.0,0.0,0.0,76.0,5.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,85.0,80.0,85.0,0.0,0.0
Australia,2023,2024,1,0.0,0.0,5.0,0.0,0.0,0.0,70.0,5.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,90.0,85.0,90.0,0.0,0.0
Bangladesh,2014,2019,8,0.0,0.0,26.0,0.0,0.0,0.0,1409.0,31.0,0.0,1180.0,95.0,0.0,0.0,0.0,0.0,1280.0,0.0,1306.0,1275.0,1306.0,0.0,0.0
Bangladesh,2015,2019,8,0.0,0.0,31.0,0.0,0.0,0.0,1366.0,151.0,0.0,1281.0,110.0,0.0,0.0,0.0,0.0,1511.0,0.0,1542.0,1391.0,1542.0,0.0,0.0
Bangladesh,2016,2022,8,0.0,0.0,151.0,0.0,0.0,0.0,1417.0,91.0,0.0,1300.0,73.0,0.0,1.0,0.0,0.0,1314.0,0.0,1465.0,1373.0,1465.0,0.0,0.0
Bangladesh,2017,2022,8,0.0,0.0,91.0,0.0,0.0,0.0,1650.0,274.0,0.0,1325.0,126.0,0.0,1.0,0.0,0.0,1635.0,0.0,1726.0,1451.0,1726.0,0.0,0.0
Bangladesh,2018,2022,8,0.0,0.0,274.0,0.0,12.0,0.0,1600.0,338.0,0.0,1350.0,149.0,0.0,6.0,0.0,0.0,1569.0,0.0,1843.0,1499.0,1843.0,0.0,0.0
Bangladesh,2019,2022,8,0.0,0.0,338.0,0.0,26.0,0.0,1600.0,335.0,0.0,1375.0,105.0,0.0,33.0,0.0,0.0,1510.0,0.0,1848.0,1480.0,1848.0,0.0,0.0
Bangladesh,2020,2022,8,0.0,0.0,335.0,0.0,0.0,0.0,1344.0,190.0,0.0,1380.0,50.0,0.0,0.0,0.0,0.0,1285.0,0.0,1620.0,1430.0,1620.0,0.0,0.0
Bangladesh,2021,2023,9,0.0,0.0,190.0,0.0,4.0,0.0,1370.0,51.0,0.0,1420.0,50.0,0.0,8.0,0.0,0.0,1339.0,0.0,1529.0,1470.0,1529.0,0.0,0.0
Bangladesh,2022,2023,10,0.0,0.0,51.0,0.0,4.0,0.0,1551.0,58.0,0.0,1550.0,50.0,0.0,3.0,0.0,0.0,1610.0,0.0,1661.0,1600.0,1661.0,0.0,0.0
Bangladesh,2023,2024,1,0.0,0.0,58.0,0.0,4.0,0.0,1550.0,203.0,0.0,1500.0,50.0,0.0,5.0,0.0,0.0,1700.0,0.0,1758.0,1550.0,1758.0,0.0,0.0
Burma,2014,2018,4,0.0,0.0,31.0,0.0,1.0,0.0,797.0,76.0,0.0,743.0,0.0,0.0,1.0,0.0,0.0,789.0,0.0,820.0,743.0,820.0,0.0,0.0
Burma,2015,2017,5,0.0,0.0,76.0,0.0,1.0,0.0,777.0,75.0,0.0,788.0,0.0,0.0,1.0,0.0,0.0,788.0,0.0,864.0,788.0,864.0,0.0,0.0
Burma,2016,2021,11,0.0,0.0,75.0,0.0,1.0,0.0,775.0,88.0,0.0,795.0,0.0,0.0,1.0,0.0,0.0,809.0,0.0,884.0,795.0,884.0,0.0,0.0
Burma,2017,2021,11,0.0,0.0,88.0,0.0,1.0,0.0,850.0,114.0,0.0,820.0,0.0,0.0,1.0,0.0,0.0,847.0,0.0,935.0,820.0,935.0,0.0,0.0
Burma,2018,2021,11,0.0,0.0,114.0,0.0,1.0,0.0,935.0,206.0,0.0,850.0,0.0,0.0,1.0,0.0,0.0,943.0,0.0,1057.0,850.0,1057.0,0.0,0.0
Burma,2019,2023,11,0.0,0.0,206.0,0.0,1.0,0.0,900.0,268.0,0.0,875.0,0.0,0.0,1.0,0.0,0.0,938.0,0.0,1144.0,875.0,1144.0,0.0,0.0
Burma,2020,2023,11,0.0,0.0,268.0,0.0,1.0,0.0,980.0,257.0,0.0,875.0,0.0,0.0,1.0,0.0,0.0,865.0,0.0,1133.0,875.0,1133.0,0.0,0.0
Burma,2021,2023,11,0.0,0.0,257.0,0.0,1.0,0.0,980.0,123.0,0.0,775.0,0.0,0.0,1.0,0.0,0.0,642.0,0.0,899.0,775.0,899.0,0.0,0.0
Burma,2022,2023,11,0.0,0.0,123.0,0.0,1.0,0.0,1010.0,88.0,0.0,725.0,0.0,0.0,1.0,0.0,0.0,691.0,0.0,814.0,725.0,814.0,0.0,0.0
Burma,2023,2024,1,0.0,0.0,88.0,0.0,1.0,0.0,850.0,187.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,850.0,0.0,938.0,750.0,938.0,0.0,0.0
Brazil,2014,2020,5,130.0,130.0,108.0,1.0,132.0,0.0,209.0,15.0,0.0,100.0,470.0,92.0,132.0,0.0,0.0,209.0,400.0,717.0,570.0,717.0,0.0,3.0769
Brazil,2015,2020,5,147.0,147.0,15.0,1.0,46.0,0.0,237.0,51.0,0.0,110.0,460.0,39.0,46.0,0.0,0.0,237.0,415.0,667.0,570.0,667.0,0.0,2.8231
Brazil,2016,2020,5,155.0,155.0,51.0,1.0,90.0,0.0,189.0,15.0,0.0,110.0,510.0,24.0,90.0,0.0,0.0,189.0,485.0,725.0,620.0,725.0,0.0,3.129
Brazil,2017,2020,5,168.0,168.0,15.0,1.0,31.0,0.0,214.0,58.0,0.0,120.0,520.0,13.0,31.0,0.0,0.0,214.0,500.0,729.0,640.0,729.0,0.0,2.9762
Brazil,2018,2020,5,175.0,175.0,58.0,1.0,17.0,0.0,143.0,29.0,0.0,120.0,560.0,1.0,17.0,0.0,0.0,143.0,525.0,726.0,680.0,726.0,0.0,3.0
Brazil,2019,2021,10,180.0,180.0,29.0,1.0,17.0,0.0,244.0,38.0,0.0,125.0,633.0,1.0,17.0,0.0,0.0,244.0,540.0,813.0,758.0,813.0,0.0,3.0
Brazil,2020,2022,2,180.0,180.0,38.0,1.0,13.0,0.0,365.0,65.0,0.0,150.0,720.0,1.0,13.0,0.0,0.0,365.0,545.0,948.0,870.0,948.0,0.0,3.0278
Brazil,2021,2023,10,185.0,185.0,65.0,1.0,18.0,0.0,278.0,35.0,0.0,140.0,700.0,1.0,18.0,0.0,0.0,278.0,550.0,893.0,840.0,893.0,0.0,2.973
Brazil,2022,2023,10,190.0,190.0,35.0,1.0,15.0,0.0,325.0,35.0,0.0,155.0,725.0,1.0,15.0,0.0,0.0,325.0,570.0,930.0,880.0,930.0,0.0,3.0
Brazil,2023,2024,1,195.0,195.0,35.0,1.0,10.0,0.0,350.0,45.0,0.0,155.0,760.0,0.0,10.0,0.0,0.0,350.0,585.0,970.0,915.0,970.0,0.0,3.0
Canada,2014,2017,5,0.0,0.0,0.0,0.0,0.0,7.0,90.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,6.0,87.0,0.0,87.0,87.0,87.0,0.0,0.0
Canada,2015,2017,5,0.0,0.0,0.0,0.0,0.0,7.0,96.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,5.0,95.0,0.0,95.0,95.0,95.0,0.0,0.0
Canada,2016,2022,4,0.0,0.0,0.0,0.0,0.0,7.0,96.0,0.0,0.0,101.0,0.0,0.0,1.0,0.0,11.0,102.0,0.0,102.0,101.0,102.0,0.0,0.0
Canada,2017,2022,4,0.0,0.0,0.0,0.0,2.0,7.0,105.0,0.0,0.0,104.0,0.0,0.0,5.0,0.0,14.0,109.0,0.0,109.0,104.0,109.0,0.0,0.0
Canada,2018,2022,4,0.0,0.0,0.0,0.0,5.0,7.0,109.0,0.0,0.0,108.0,0.0,0.0,3.0,0.0,4.0,111.0,0.0,111.0,108.0,111.0,0.0,0.0
Canada,2019,2022,4,0.0,0.0,0.0,0.0,2.0,0.0,114.0,0.0,0.0,102.0,0.0,0.0,3.0,0.0,0.0,105.0,0.0,105.0,102.0,105.0,0.0,0.0
Canada,2020,2022,4,0.0,0.0,0.0,0.0,3.0,0.0,106.0,0.0,0.0,101.0,0.0,0.0,2.0,0.0,0.0,103.0,0.0,103.0,101.0,103.0,0.0,0.0
Canada,2021,2022,12,0.0,0.0,0.0,0.0,1.0,0.0,110.0,0.0,0.0,112.0,0.0,0.0,1.0,0.0,0.0,113.0,0.0,113.0,112.0,113.0,0.0,0.0
Canada,2022,2023,4,0.0,0.0,0.0,0.0,2.0,0.0,114.0,0.0,0.0,108.0,0.0,0.0,2.0,0.0,0.0,110.0,0.0,110.0,108.0,110.0,0.0,0.0
Canada,2023,2024,1,0.0,0.0,0.0,0.0,1.0,0.0,110.0,0.0,0.0,104.0,0.0,0.0,1.0,0.0,0.0,105.0,0.0,105.0,104.0,105.0,0.0,0.0
Sri Lanka,2014,2016,9,0.0,0.0,17.0,0.0,0.0,0.0,162.0,34.0,0.0,120.0,25.0,0.0,0.0,0.0,0.0,162.0,0.0,179.0,145.0,179.0,0.0,0.0
Sri Lanka,2015,2021,9,0.0,0.0,34.0,0.0,0.0,0.0,121.0,5.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,121.0,0.0,155.0,150.0,155.0,0.0,0.0
Sri Lanka,2016,2021,9,0.0,0.0,5.0,0.0,0.0,0.0,195.0,20.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,195.0,0.0,200.0,180.0,200.0,0.0,0.0
Sri Lanka,2017,2021,9,0.0,0.0,20.0,0.0,0.0,0.0,218.0,48.0,0.0,155.0,35.0,0.0,0.0,0.0,0.0,218.0,0.0,238.0,190.0,238.0,0.0,0.0
Sri Lanka,2018,2021,9,0.0,0.0,48.0,0.0,0.0,0.0,156.0,49.0,0.0,120.0,35.0,0.0,0.0,0.0,0.0,156.0,0.0,204.0,155.0,204.0,0.0,0.0
Sri Lanka,2019,2021,9,0.0,0.0,49.0,0.0,0.0,0.0,120.0,9.0,0.0,125.0,35.0,0.0,0.0,0.0,0.0,120.0,0.0,169.0,160.0,169.0,0.0,0.0
Sri Lanka,2020,2022,4,0.0,0.0,9.0,0.0,0.0,0.0,81.0,5.0,0.0,60.0,25.0,0.0,0.0,0.0,0.0,81.0,0.0,90.0,85.0,90.0,0.0,0.0
Sri Lanka,2021,2023,5,0.0,0.0,5.0,0.0,0.0,0.0,21.0,5.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,21.0,0.0,26.0,21.0,26.0,0.0,0.0
Sri Lanka,2022,2023,5,0.0,0.0,5.0,0.0,0.0,0.0,80.0,30.0,0.0,20.0,35.0,0.0,0.0,0.0,0.0,80.0,0.0,85.0,55.0,85.0,0.0,0.0
Sri Lanka,2023,2024,1,0.0,0.0,30.0,0.0,0.0,0.0,70.0,45.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,90.0,0.0,120.0,75.0,120.0,0.0,0.0
Congo (Kinshasa),2014,2021,2,273.0,0.0,47.0,0.0,6.0,0.0,86.0,70.0,0.0,285.0,60.0,0.0,6.0,0.0,0.0,86.0,288.0,421.0,345.0,421.0,0.0,1.0549
Congo (Kinshasa),2015,2021,2,277.0,0.0,70.0,0.0,7.0,0.0,88.0,67.0,0.0,315.0,60.0,0.0,7.0,0.0,0.0,88.0,291.0,449.0,375.0,449.0,0.0,1.0505
Congo (Kinshasa),2016,2022,8,275.0,0.0,67.0,0.0,8.0,0.0,95.0,62.0,0.0,335.0,60.0,0.0,8.0,0.0,0.0,110.0,288.0,465.0,395.0,465.0,0.0,1.0473
Congo (Kinshasa),2017,2022,8,278.0,0.0,62.0,0.0,9.0,0.0,100.0,52.0,0.0,345.0,50.0,0.0,9.0,0.0,0.0,103.0,291.0,456.0,395.0,456.0,0.0,1.0468
Congo (Kinshasa),2018,2022,8,279.0,0.0,52.0,0.0,9.0,0.0,114.0,55.0,0.0,355.0,40.0,0.0,9.0,0.0,0.0,114.0,293.0,459.0,395.0,459.0,0.0,1.0502
Congo (Kinshasa),2019,2022,8,280.0,0.0,55.0,0.0,10.0,0.0,105.0,60.0,0.0,365.0,30.0,0.0,10.0,0.0,0.0,116.0,294.0,465.0,395.0,465.0,0.0,1.05
Congo (Kinshasa),2020,2022,8,285.0,0.0,60.0,0.0,10.0,0.0,100.0,46.0,0.0,375.0,30.0,0.0,10.0,0.0,0.0,101.0,300.0,461.0,405.0,461.0,0.0,1.0526
Congo (Kinshasa),2021,2022,12,285.0,0.0,46.0,0.0,10.0,0.0,120.0,16.0,0.0,380.0,25.0,0.0,10.0,0.0,0.0,85.0,300.0,431.0,405.0,431.0,0.0,1.0526
Congo (Kinshasa),2022,2023,4,285.0,0.0,16.0,0.0,10.0,0.0,120.0,16.0,0.0,390.0,30.0,0.0,10.0,0.0,0.0,130.0,300.0,446.0,420.0,446.0,0.0,1.0526
Congo (Kinshasa),2023,2024,1,285.0,0.0,16.0,0.0,10.0,0.0,120.0,16.0,0.0,395.0,30.0,0.0,10.0,0.0,0.0,135.0,300.0,451.0,425.0,451.0,0.0,1.0526
China,2014,2016,10,0.0,0.0,310.0,0.0,2.0,0.0,5910.0,305.0,0.0,3750.0,1950.0,0.0,1.0,0.0,0.0,5696.0,0.0,6006.0,5700.0,6006.0,0.0,0.0
China,2015,2017,12,0.0,0.0,305.0,0.0,7.0,0.0,4479.0,189.0,0.0,2700.0,2100.0,0.0,5.0,0.0,0.0,4689.0,0.0,4994.0,4800.0,4994.0,0.0,0.0
China,2016,2022,4,0.0,0.0,189.0,0.0,18.0,0.0,5079.0,307.0,0.0,2650.0,2100.0,0.0,13.0,0.0,0.0,4881.0,0.0,5070.0,4750.0,5070.0,0.0,0.0
China,2017,2022,4,0.0,0.0,307.0,0.0,33.0,0.0,5327.0,495.0,0.0,2900.0,2200.0,0.0,32.0,0.0,0.0,5320.0,0.0,5627.0,5100.0,5627.0,0.0,0.0
China,2018,2023,5,0.0,0.0,495.0,0.0,32.0,0.0,7551.0,409.0,0.0,4500.0,2350.0,0.0,31.0,0.0,0.0,6795.0,0.0,7290.0,6850.0,7290.0,0.0,0.0
China,2019,2023,5,0.0,0.0,409.0,0.0,26.0,0.0,6461.0,895.0,0.0,3800.0,2400.0,0.0,33.0,0.0,0.0,6719.0,0.0,7128.0,6200.0,7128.0,0.0,0.0
China,2020,2023,5,0.0,0.0,895.0,0.0,16.0,0.0,6377.0,1149.0,0.0,4200.0,2350.0,0.0,14.0,0.0,0.0,6818.0,0.0,7713.0,6550.0,7713.0,0.0,0.0
China,2021,2023,5,0.0,0.0,1149.0,0.0,20.0,0.0,4400.0,421.0,0.0,3300.0,1800.0,0.0,15.0,0.0,0.0,4387.0,0.0,5536.0,5100.0,5536.0,0.0,0.0
China,2022,2023,11,0.0,0.0,421.0,0.0,20.0,0.0,6400.0,986.0,0.0,3200.0,2400.0,0.0,25.0,0.0,0.0,6190.0,0.0,6611.0,5600.0,6611.0,0.0,0.0
China,2023,2024,1,0.0,0.0,986.0,0.0,20.0,0.0,6500.0,1066.0,0.0,3800.0,2500.0,0.0,20.0,0.0,0.0,6400.0,0.0,7386.0,6300.0,7386.0,0.0,0.0
Cameroon,2014,2020,12,138.0,0.0,46.0,0.0,0.0,0.0,20.0,35.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,21.0,355.0,422.0,387.0,422.0,0.0,2.5725
Cameroon,2015,2021,4,148.0,0.0,35.0,0.0,0.0,0.0,38.0,25.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,38.0,360.0,433.0,408.0,433.0,0.0,2.4324
Cameroon,2016,2021,4,161.0,0.0,25.0,0.0,0.0,0.0,87.0,67.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,87.0,370.0,482.0,415.0,482.0,0.0,2.2981
Cameroon,2017,2021,4,170.0,0.0,67.0,0.0,0.0,0.0,23.0,40.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,23.0,375.0,465.0,425.0,465.0,0.0,2.2059
Cameroon,2018,2021,4,170.0,0.0,40.0,0.0,0.0,0.0,24.0,8.0,0.0,435.0,0.0,0.0,6.0,0.0,0.0,24.0,385.0,449.0,435.0,449.0,0.0,2.2647
Cameroon,2019,2021,4,170.0,0.0,8.0,0.0,0.0,0.0,42.0,10.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,42.0,420.0,470.0,460.0,470.0,0.0,2.4706
Cameroon,2020,2021,4,170.0,0.0,10.0,0.0,0.0,0.0,40.0,35.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,40.0,465.0,515.0,480.0,515.0,0.0,2.7353
Cameroon,2021,2023,5,170.0,0.0,35.0,0.0,0.0,0.0,40.0,40.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,40.0,465.0,540.0,500.0,540.0,0.0,2.7353
Cameroon,2022,2023,9,170.0,0.0,40.0,0.0,0.0,0.0,75.0,55.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,75.0,465.0,580.0,525.0,580.0,0.0,2.7353
Cameroon,2023,2024,1,170.0,0.0,55.0,0.0,0.0,0.0,65.0,40.0,0.0,545.0,0.0,0.0,0.0,0.0,0.0,65.0,465.0,585.0,545.0,585.0,0.0,2.7353
Colombia,2014,2023,7,374.0,0.0,60.0,5.0,404.0,0.0,125.0,78.0,20.0,405.0,580.0,178.0,316.0,0.0,0.0,136.0,1203.0,1399.0,1005.0,1399.0,0.0,3.2166
Colombia,2015,2023,7,396.0,0.0,78.0,5.0,373.0,0.0,227.0,45.0,25.0,390.0,555.0,305.0,420.0,0.0,0.0,190.0,1167.0,1435.0,970.0,1435.0,0.0,2.947
Colombia,2016,2023,7,422.0,0.0,45.0,5.0,554.0,0.0,196.0,304.0,30.0,420.0,540.0,305.0,502.0,0.0,0.0,214.0,1537.0,1796.0,990.0,1796.0,0.0,3.6422
Colombia,2017,2023,7,448.0,0.0,304.0,5.0,703.0,0.0,311.0,419.0,35.0,445.0,580.0,432.0,697.0,0.0,0.0,298.0,1574.0,2176.0,1060.0,2176.0,0.0,3.5134
Colombia,2018,2023,7,465.0,0.0,419.0,5.0,637.0,0.0,226.0,489.0,40.0,465.0,620.0,450.0,677.0,0.0,0.0,246.0,1626.0,2291.0,1125.0,2291.0,0.0,3.4968
Colombia,2019,2023,7,480.0,0.0,489.0,0.0,621.0,0.0,215.0,624.0,40.0,475.0,535.0,360.0,611.0,0.0,0.0,198.0,1598.0,2285.0,1050.0,2285.0,0.0,3.3292
Colombia,2020,2023,7,483.0,0.0,624.0,0.0,421.0,0.0,154.0,734.0,40.0,510.0,670.0,360.0,454.0,0.0,0.0,156.0,1628.0,2408.0,1220.0,2408.0,0.0,3.3706
Colombia,2021,2023,10,487.0,0.0,734.0,0.0,435.0,0.0,138.0,836.0,45.0,595.0,740.0,360.0,449.0,0.0,0.0,169.0,1762.0,2665.0,1380.0,2665.0,0.0,3.6181
Colombia,2022,2023,12,510.0,0.0,836.0,0.0,450.0,0.0,150.0,826.0,50.0,667.0,770.0,360.0,425.0,0.0,0.0,102.0,1800.0,2738.0,1487.0,2738.0,0.0,3.5294
Colombia,2023,2024,1,540.0,0.0,826.0,0.0,750.0,0.0,185.0,691.0,45.0,675.0,825.0,360.0,675.0,0.0,0.0,185.0,1900.0,2911.0,1545.0,2911.0,0.0,3.5185
Costa Rica,2014,2023,3,69.0,0.0,79.0,0.0,159.0,0.0,8.0,21.0,0.0,65.0,30.0,0.0,159.0,0.0,0.0,8.0,188.0,275.0,95.0,275.0,0.0,2.7246
Costa Rica,2015,2023,3,72.0,0.0,21.0,0.0,147.0,0.0,1.0,41.0,0.0,60.0,25.0,0.0,147.0,0.0,0.0,1.0,251.0,273.0,85.0,273.0,0.0,3.4861
Costa Rica,2016,2023,3,77.0,0.0,41.0,0.0,174.0,0.0,1.0,45.0,0.0,60.0,10.0,0.0,174.0,0.0,0.0,1.0,247.0,289.0,70.0,289.0,0.0,3.2078
