Country,Market Year,Calendar Year,Month,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply
Egypt,2017,2023,7,67.0,0.0,20.0,0.0,450.0,107.0,60.0,0.4206,0.0,530.0,0.0,0.0,25.0,0.0,0.0,503.0,45.0,615.0,530.0,615.0
Egypt,2018,2023,12,60.0,0.0,45.0,0.0,300.0,87.0,57.0,0.4253,0.0,350.0,0.0,0.0,46.0,0.0,0.0,356.0,37.0,453.0,350.0,453.0
Egypt,2019,2023,12,57.0,0.0,45.0,0.0,370.0,87.0,62.0,0.4253,0.0,355.0,0.0,0.0,44.0,0.0,0.0,367.0,37.0,461.0,355.0,461.0
Egypt,2020,2023,12,62.0,0.0,32.0,0.0,325.0,78.0,67.0,0.4231,0.0,220.0,0.0,0.0,18.0,0.0,0.0,210.0,33.0,305.0,220.0,305.0
Egypt,2021,2023,12,67.0,0.0,15.0,0.0,350.0,60.0,83.0,0.4167,0.0,345.0,0.0,0.0,8.0,0.0,0.0,344.0,25.0,436.0,345.0,436.0
Egypt,2022,2023,12,83.0,0.0,15.0,0.0,300.0,40.0,40.0,0.425,0.0,310.0,0.0,0.0,50.0,0.0,0.0,300.0,17.0,400.0,310.0,400.0
Egypt,2023,2024,1,40.0,0.0,10.0,0.0,300.0,75.0,42.0,0.4267,0.0,370.0,0.0,0.0,10.0,0.0,0.0,350.0,32.0,422.0,370.0,422.0
Georgia,2014,2021,3,0.0,0.0,0.0,0.0,40.0,54.0,0.0,0.4259,0.0,61.0,0.0,0.0,0.0,0.0,0.0,38.0,23.0,61.0,61.0,61.0
Georgia,2015,2021,3,0.0,0.0,0.0,0.0,40.0,54.0,0.0,0.4259,0.0,65.0,0.0,0.0,0.0,0.0,0.0,42.0,23.0,65.0,65.0,65.0
Georgia,2016,2021,3,0.0,0.0,0.0,0.0,40.0,54.0,0.0,0.4259,0.0,64.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,64.0,64.0,64.0
Georgia,2017,2021,3,0.0,0.0,0.0,0.0,44.0,54.0,0.0,0.4259,0.0,65.0,0.0,0.0,0.0,0.0,0.0,42.0,23.0,65.0,65.0,65.0
Georgia,2018,2021,3,0.0,0.0,0.0,0.0,45.0,54.0,0.0,0.4259,0.0,65.0,0.0,0.0,0.0,0.0,0.0,42.0,23.0,65.0,65.0,65.0
Georgia,2019,2021,3,0.0,0.0,0.0,0.0,45.0,54.0,0.0,0.4259,0.0,68.0,0.0,0.0,0.0,0.0,0.0,45.0,23.0,68.0,68.0,68.0
Georgia,2020,2023,4,0.0,0.0,0.0,0.0,45.0,54.0,0.0,0.4259,0.0,65.0,0.0,0.0,0.0,0.0,0.0,42.0,23.0,65.0,65.0,65.0
Georgia,2021,2023,4,0.0,0.0,0.0,0.0,30.0,54.0,0.0,0.4259,0.0,53.0,0.0,0.0,0.0,0.0,0.0,30.0,23.0,53.0,53.0,53.0
Georgia,2022,2023,4,0.0,0.0,0.0,0.0,37.0,54.0,0.0,0.4259,0.0,63.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,63.0,63.0,63.0
Georgia,2023,2024,1,0.0,0.0,0.0,0.0,45.0,54.0,0.0,0.4259,0.0,68.0,0.0,0.0,0.0,0.0,0.0,45.0,23.0,68.0,68.0,68.0
Guatemala,2014,2019,2,3.0,0.0,3.0,0.0,12.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,12.0,7.0,22.0,17.0,22.0
Guatemala,2015,2019,2,2.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,9.0,7.0,18.0,16.0,18.0
Guatemala,2016,2019,2,0.0,0.0,1.0,0.0,14.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,14.0,7.0,21.0,17.0,21.0
Guatemala,2017,2019,4,3.0,0.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,10.0,7.0,20.0,17.0,20.0
Guatemala,2018,2023,4,1.0,0.0,2.0,0.0,11.0,15.0,1.0,0.4667,0.0,19.0,0.0,0.0,2.0,0.0,0.0,14.0,7.0,22.0,19.0,22.0
Guatemala,2019,2023,4,1.0,0.0,2.0,0.0,6.0,15.0,1.0,0.4667,0.0,11.0,0.0,0.0,2.0,0.0,0.0,6.0,7.0,14.0,11.0,14.0
Guatemala,2020,2023,4,1.0,0.0,2.0,0.0,5.0,15.0,1.0,0.4667,0.0,8.0,0.0,0.0,2.0,0.0,0.0,3.0,7.0,11.0,8.0,11.0
Guatemala,2021,2023,4,1.0,0.0,2.0,0.0,0.0,15.0,1.0,0.4667,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,8.0,4.0,8.0
Guatemala,2022,2023,5,1.0,0.0,2.0,0.0,5.0,15.0,1.0,0.4667,0.0,9.0,0.0,0.0,3.0,0.0,0.0,5.0,7.0,13.0,9.0,13.0
Guatemala,2023,2024,1,1.0,0.0,2.0,0.0,5.0,15.0,1.0,0.4667,0.0,10.0,0.0,0.0,3.0,0.0,0.0,6.0,7.0,14.0,10.0,14.0
India,2014,2018,10,343.0,0.0,0.0,0.0,1511.0,323.0,335.0,0.3746,0.0,1700.0,0.0,0.0,4.0,0.0,0.0,1575.0,121.0,2039.0,1700.0,2039.0
India,2015,2021,3,335.0,0.0,3.0,0.0,1539.0,280.0,264.0,0.375,0.0,1665.0,0.0,0.0,3.0,0.0,0.0,1492.0,105.0,1932.0,1665.0,1932.0
India,2016,2021,3,264.0,0.0,4.0,0.0,2264.0,280.0,516.0,0.375,0.0,2000.0,0.0,0.0,4.0,0.0,0.0,2151.0,105.0,2520.0,2000.0,2520.0
India,2017,2021,3,516.0,0.0,4.0,0.0,2440.0,200.0,563.0,0.375,0.0,2500.0,0.0,0.0,4.0,0.0,0.0,2476.0,75.0,3067.0,2500.0,3067.0
India,2018,2021,4,563.0,0.0,4.0,0.0,2439.0,155.0,395.0,0.3742,0.0,2550.0,0.0,0.0,4.0,0.0,0.0,2328.0,58.0,2949.0,2550.0,2949.0
India,2019,2021,12,395.0,0.0,4.0,0.0,2508.0,120.0,390.0,0.375,0.0,2560.0,0.0,0.0,4.0,0.0,0.0,2514.0,45.0,2954.0,2560.0,2954.0
India,2020,2023,10,390.0,0.0,4.0,0.0,2350.0,130.0,143.0,0.3769,0.0,2250.0,0.0,0.0,4.0,0.0,0.0,1958.0,49.0,2397.0,2250.0,2397.0
India,2021,2023,10,143.0,0.0,6.0,0.0,2100.0,110.0,230.0,0.3727,0.0,1900.0,0.0,0.0,10.0,0.0,0.0,1956.0,41.0,2140.0,1900.0,2140.0
India,2022,2023,12,230.0,0.0,4.0,0.0,3000.0,190.0,580.0,0.3737,0.0,2700.0,0.0,0.0,9.0,0.0,0.0,2988.0,71.0,3289.0,2700.0,3289.0
India,2023,2024,1,580.0,0.0,4.0,0.0,2500.0,95.0,512.0,0.3789,0.0,2800.0,0.0,0.0,4.0,0.0,0.0,2700.0,36.0,3316.0,2800.0,3316.0
Iran,2014,2019,4,219.0,0.0,15.0,0.0,293.0,60.0,109.0,0.3833,0.0,360.0,0.0,0.0,9.0,0.0,0.0,236.0,23.0,478.0,360.0,478.0
Iran,2015,2022,1,109.0,0.0,5.0,0.0,256.0,115.0,103.0,0.3826,0.0,450.0,0.0,0.0,6.0,0.0,0.0,406.0,44.0,559.0,450.0,559.0
Iran,2016,2022,1,103.0,0.0,12.0,0.0,543.0,175.0,154.0,0.3886,0.0,475.0,0.0,0.0,10.0,0.0,0.0,468.0,68.0,639.0,475.0,639.0
Iran,2017,2022,1,154.0,0.0,0.0,0.0,520.0,100.0,139.0,0.39,0.0,575.0,0.0,0.0,0.0,0.0,0.0,521.0,39.0,714.0,575.0,714.0
Iran,2018,2022,4,139.0,0.0,0.0,0.0,640.0,70.0,149.0,0.3857,0.0,600.0,0.0,0.0,0.0,0.0,0.0,583.0,27.0,749.0,600.0,749.0
Iran,2019,2022,4,149.0,0.0,0.0,0.0,650.0,55.0,185.0,0.3818,0.0,675.0,0.0,0.0,0.0,0.0,0.0,690.0,21.0,860.0,675.0,860.0
Iran,2020,2022,5,185.0,0.0,0.0,0.0,510.0,60.0,338.0,0.3833,0.0,700.0,0.0,0.0,0.0,0.0,0.0,830.0,23.0,1038.0,700.0,1038.0
Iran,2021,2023,3,338.0,0.0,0.0,0.0,615.0,75.0,202.0,0.3867,0.0,750.0,0.0,0.0,0.0,0.0,0.0,585.0,29.0,952.0,750.0,952.0
Iran,2022,2023,9,202.0,0.0,0.0,0.0,700.0,65.0,167.0,0.3846,0.0,780.0,0.0,0.0,0.0,0.0,0.0,720.0,25.0,947.0,780.0,947.0
Iran,2023,2024,1,167.0,0.0,0.0,0.0,830.0,70.0,219.0,0.3857,0.0,815.0,0.0,0.0,0.0,0.0,0.0,840.0,27.0,1034.0,815.0,1034.0
Israel,2014,2021,3,2.0,0.0,0.0,0.0,21.0,13.0,2.0,0.5385,0.0,29.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,31.0,29.0,31.0
Israel,2015,2021,2,2.0,0.0,0.0,0.0,22.0,14.0,2.0,0.4286,0.0,27.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,29.0,27.0,29.0
Israel,2016,2021,5,2.0,0.0,0.0,0.0,34.0,13.0,5.0,0.4615,0.0,35.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,40.0,35.0,40.0
Israel,2017,2021,5,5.0,0.0,0.0,0.0,35.0,12.0,7.0,0.4167,0.0,40.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,47.0,40.0,47.0
Israel,2018,2023,4,7.0,0.0,0.0,0.0,54.0,8.0,17.0,0.375,0.0,45.0,0.0,0.0,0.0,0.0,0.0,52.0,3.0,62.0,45.0,62.0
Israel,2019,2023,4,17.0,0.0,0.0,0.0,58.0,12.0,33.0,0.4167,0.0,50.0,0.0,0.0,0.0,0.0,0.0,61.0,5.0,83.0,50.0,83.0
Israel,2020,2023,4,33.0,0.0,0.0,0.0,52.0,12.0,23.0,0.5,0.0,70.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,93.0,70.0,93.0
Israel,2021,2023,4,23.0,0.0,0.0,0.0,55.0,10.0,18.0,0.5,0.0,70.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,88.0,70.0,88.0
Israel,2022,2024,1,18.0,0.0,0.0,0.0,62.0,8.0,17.0,0.5,0.0,75.0,0.0,0.0,0.0,0.0,0.0,70.0,4.0,92.0,75.0,92.0
Israel,2023,2024,1,17.0,0.0,0.0,0.0,55.0,11.0,12.0,0.4545,0.0,75.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,87.0,75.0,87.0
Iraq,2014,2020,11,71.0,0.0,0.0,0.0,400.0,0.0,85.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,470.0,385.0,470.0
Iraq,2015,2021,9,85.0,0.0,0.0,0.0,400.0,0.0,74.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,489.0,415.0,489.0
Iraq,2016,2021,9,74.0,0.0,0.0,0.0,550.0,0.0,160.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0,710.0,550.0,710.0
Iraq,2017,2021,9,160.0,0.0,0.0,0.0,450.0,0.0,110.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,635.0,525.0,635.0
Iraq,2018,2022,5,110.0,0.0,0.0,0.0,450.0,0.0,94.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,509.0,0.0,619.0,525.0,619.0
Iraq,2019,2022,5,94.0,0.0,0.0,0.0,510.0,0.0,167.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,608.0,0.0,702.0,535.0,702.0
Iraq,2020,2022,5,167.0,0.0,0.0,0.0,520.0,0.0,83.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,598.0,515.0,598.0
Iraq,2021,2023,2,83.0,0.0,0.0,0.0,450.0,0.0,32.0,0.0,0.0,470.0,0.0,0.0,10.0,0.0,0.0,429.0,0.0,512.0,470.0,512.0
Iraq,2022,2023,6,32.0,0.0,0.0,0.0,450.0,0.0,102.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,632.0,530.0,632.0
Iraq,2023,2024,1,102.0,0.0,0.0,0.0,550.0,0.0,147.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,702.0,555.0,702.0
Japan,2014,2018,4,5.0,0.0,0.0,13.0,29.0,0.0,5.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,15.0,27.0,0.0,32.0,27.0,32.0
Japan,2015,2018,4,5.0,0.0,0.0,9.0,31.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,35.0,30.0,35.0
Japan,2016,2018,4,5.0,0.0,0.0,7.0,30.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,35.0,30.0,35.0
Japan,2017,2020,4,5.0,0.0,0.0,7.0,30.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,34.0,33.0,34.0
Japan,2018,2020,5,1.0,0.0,0.0,7.0,30.0,0.0,3.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,37.0,34.0,37.0
Japan,2019,2021,1,3.0,0.0,0.0,5.0,30.0,0.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,35.0,32.0,35.0
Japan,2020,2023,4,3.0,0.0,0.0,7.0,30.0,0.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,35.0,32.0,35.0
Japan,2021,2023,4,3.0,0.0,0.0,7.0,30.0,0.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,31.0,28.0,31.0
Japan,2022,2023,11,3.0,0.0,0.0,7.0,15.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,17.0,15.0,17.0
Japan,2023,2024,1,2.0,0.0,0.0,7.0,30.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,32.0,30.0,32.0
Jordan,2014,2021,3,0.0,0.0,0.0,0.0,30.0,0.0,8.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,42.0,50.0
Jordan,2015,2020,12,8.0,0.0,0.0,0.0,35.0,0.0,18.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,63.0,45.0,63.0
Jordan,2016,2020,12,18.0,0.0,0.0,0.0,35.0,0.0,18.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,61.0,0.0,79.0,60.0,79.0
Jordan,2017,2020,12,18.0,0.0,0.0,0.0,40.0,0.0,18.0,0.0,0.0,65.0,0.0,0.0,1.0,0.0,0.0,66.0,0.0,84.0,65.0,84.0
Jordan,2018,2020,12,18.0,0.0,0.0,0.0,45.0,0.0,8.0,0.0,0.0,67.0,0.0,0.0,3.0,0.0,0.0,60.0,0.0,78.0,67.0,78.0
Jordan,2019,2022,1,8.0,0.0,0.0,0.0,45.0,0.0,14.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,82.0,68.0,82.0
Jordan,2020,2022,1,14.0,0.0,0.0,0.0,45.0,0.0,2.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,66.0,64.0,66.0
Jordan,2021,2023,1,2.0,0.0,0.0,0.0,50.0,0.0,2.0,0.0,0.0,47.0,0.0,0.0,2.0,0.0,0.0,49.0,0.0,51.0,47.0,51.0
Jordan,2022,2023,9,2.0,0.0,0.0,0.0,50.0,0.0,5.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,72.0,67.0,72.0
Jordan,2023,2024,1,5.0,0.0,0.0,0.0,50.0,0.0,8.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,75.0,67.0,75.0
Kazakhstan,2014,2022,5,31.0,0.0,16.0,0.0,124.0,330.0,77.0,0.4182,0.0,205.0,0.0,0.0,20.0,0.0,0.0,133.0,138.0,302.0,205.0,302.0
Kazakhstan,2015,2022,5,77.0,0.0,22.0,0.0,130.0,330.0,91.0,0.4182,0.0,230.0,0.0,0.0,22.0,0.0,0.0,128.0,138.0,343.0,230.0,343.0
Kazakhstan,2016,2022,5,91.0,0.0,45.0,0.0,110.0,430.0,88.0,0.4186,0.0,235.0,0.0,0.0,41.0,0.0,0.0,93.0,180.0,364.0,235.0,364.0
Kazakhstan,2017,2022,5,88.0,0.0,68.0,0.0,100.0,530.0,90.0,0.4189,0.0,245.0,0.0,0.0,71.0,0.0,0.0,96.0,222.0,406.0,245.0,406.0
Kazakhstan,2018,2023,4,90.0,0.0,91.0,0.0,11.0,380.0,71.0,0.4184,0.0,235.0,0.0,0.0,73.0,0.0,0.0,130.0,159.0,379.0,235.0,379.0
Kazakhstan,2019,2023,4,71.0,0.0,116.0,0.0,125.0,525.0,30.0,0.419,0.0,245.0,0.0,0.0,118.0,0.0,0.0,102.0,220.0,393.0,245.0,393.0
Kazakhstan,2020,2023,4,30.0,0.0,88.0,0.0,80.0,550.0,24.0,0.4182,0.0,230.0,0.0,0.0,95.0,0.0,0.0,89.0,230.0,349.0,230.0,349.0
Kazakhstan,2021,2023,4,24.0,0.0,239.0,0.0,80.0,900.0,36.0,0.4189,0.0,260.0,0.0,0.0,181.0,0.0,0.0,76.0,377.0,477.0,260.0,477.0
Kazakhstan,2022,2023,10,36.0,0.0,250.0,0.0,80.0,1090.0,28.0,0.4193,0.0,260.0,0.0,0.0,300.0,0.0,0.0,95.0,457.0,588.0,260.0,588.0
Kazakhstan,2023,2024,1,28.0,0.0,255.0,0.0,60.0,1015.0,33.0,0.4187,0.0,260.0,0.0,0.0,250.0,0.0,0.0,90.0,425.0,543.0,260.0,543.0
Lebanon,2014,2021,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,0.0,0.0,1.0,0.0,0.0,106.0,0.0,107.0,105.0,107.0
Lebanon,2015,2021,2,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,108.0,1.0,110.0,100.0,110.0
Lebanon,2016,2021,2,9.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,124.0,5.0,138.0,120.0,138.0
Lebanon,2017,2022,5,17.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,130.0,0.0,0.0,1.0,0.0,0.0,135.0,6.0,158.0,130.0,158.0
Lebanon,2018,2023,5,27.0,0.0,0.0,0.0,138.0,10.0,40.0,0.5,0.0,135.0,0.0,0.0,1.0,0.0,0.0,144.0,5.0,176.0,135.0,176.0
Lebanon,2019,2023,5,40.0,0.0,0.0,0.0,120.0,10.0,42.0,0.5,0.0,140.0,0.0,0.0,1.0,0.0,0.0,138.0,5.0,183.0,140.0,183.0
Lebanon,2020,2023,5,42.0,0.0,0.0,0.0,120.0,10.0,20.0,0.4,0.0,140.0,0.0,0.0,1.0,0.0,0.0,115.0,4.0,161.0,140.0,161.0
Lebanon,2021,2023,5,20.0,0.0,0.0,0.0,100.0,10.0,19.0,0.4,0.0,120.0,0.0,0.0,0.0,0.0,0.0,115.0,4.0,139.0,120.0,139.0
Lebanon,2022,2023,6,19.0,0.0,0.0,0.0,90.0,10.0,38.0,0.4,0.0,125.0,0.0,0.0,0.0,0.0,0.0,140.0,4.0,163.0,125.0,163.0
Lebanon,2023,2024,1,38.0,0.0,0.0,0.0,115.0,10.0,41.0,0.4,0.0,125.0,0.0,0.0,1.0,0.0,0.0,125.0,4.0,167.0,125.0,167.0
Libya,2014,2018,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
Libya,2015,2020,11,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,13.0,14.0
Libya,2016,2020,11,1.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,20.0,22.0
Libya,2017,2020,11,2.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,30.0,25.0,30.0
Libya,2018,2020,11,5.0,0.0,0.0,0.0,27.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,32.0,30.0,32.0
Libya,2019,2023,4,2.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,71.0,45.0,71.0
Libya,2020,2023,4,26.0,0.0,0.0,0.0,60.0,0.0,30.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,84.0,54.0,84.0
Libya,2021,2023,9,30.0,0.0,0.0,0.0,78.0,0.0,41.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,111.0,70.0,111.0
Libya,2022,2023,9,41.0,0.0,0.0,0.0,67.0,0.0,36.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,111.0,75.0,111.0
Libya,2023,2024,1,36.0,0.0,0.0,0.0,70.0,0.0,41.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,126.0,85.0,126.0
Moldova,2014,2021,2,12.0,0.0,70.0,0.0,5.0,210.0,5.0,0.4143,0.0,22.0,0.0,40.0,77.0,0.0,0.0,5.0,87.0,104.0,22.0,104.0
Moldova,2015,2021,2,5.0,0.0,50.0,0.0,5.0,175.0,28.0,0.4171,0.0,21.0,0.0,35.0,35.0,0.0,0.0,6.0,73.0,84.0,21.0,84.0
Moldova,2016,2021,2,28.0,0.0,70.0,0.0,8.0,170.0,28.0,0.4176,0.0,20.0,0.0,60.0,60.0,0.0,0.0,9.0,71.0,108.0,20.0,108.0
Moldova,2017,2021,2,28.0,0.0,80.0,0.0,10.0,230.0,7.0,0.4174,0.0,20.0,0.0,100.0,103.0,0.0,0.0,6.0,96.0,130.0,20.0,130.0
Moldova,2018,2021,2,7.0,0.0,60.0,0.0,10.0,230.0,19.0,0.4174,0.0,20.0,0.0,60.0,70.0,0.0,0.0,6.0,96.0,109.0,20.0,109.0
Moldova,2019,2021,2,19.0,0.0,70.0,0.0,10.0,335.0,0.0,0.4179,0.0,20.0,0.0,70.0,146.0,0.0,0.0,7.0,140.0,166.0,20.0,166.0
Moldova,2020,2023,4,0.0,0.0,55.0,0.0,5.0,210.0,9.0,0.419,0.0,20.0,0.0,60.0,67.0,0.0,0.0,8.0,88.0,96.0,20.0,96.0
Moldova,2021,2023,4,9.0,0.0,130.0,0.0,22.0,420.0,24.0,0.419,0.0,22.0,0.0,120.0,168.0,0.0,0.0,29.0,176.0,214.0,22.0,214.0
Moldova,2022,2023,11,24.0,0.0,130.0,0.0,5.0,400.0,47.0,0.365,0.0,23.0,0.0,120.0,120.0,0.0,0.0,20.0,146.0,190.0,23.0,190.0
Moldova,2023,2024,1,47.0,0.0,100.0,0.0,4.0,425.0,50.0,0.4188,0.0,25.0,0.0,120.0,165.0,0.0,0.0,15.0,178.0,240.0,25.0,240.0
North Macedonia,2014,2020,11,0.0,0.0,9.0,0.0,50.0,13.0,0.0,0.3846,0.0,40.0,0.0,0.0,15.0,0.0,0.0,50.0,5.0,55.0,40.0,55.0
North Macedonia,2015,2020,11,0.0,0.0,10.0,0.0,49.0,13.0,0.0,0.3846,0.0,33.0,0.0,0.0,24.0,0.0,0.0,52.0,5.0,57.0,33.0,57.0
North Macedonia,2016,2020,11,0.0,0.0,0.0,0.0,34.0,13.0,0.0,0.3846,0.0,35.0,0.0,0.0,7.0,0.0,0.0,37.0,5.0,42.0,35.0,42.0
North Macedonia,2017,2020,11,0.0,0.0,0.0,0.0,50.0,13.0,0.0,0.3846,0.0,35.0,0.0,0.0,8.0,0.0,0.0,38.0,5.0,43.0,35.0,43.0
North Macedonia,2018,2022,5,0.0,0.0,0.0,0.0,40.0,9.0,0.0,0.3333,0.0,31.0,0.0,0.0,14.0,0.0,0.0,42.0,3.0,45.0,31.0,45.0
North Macedonia,2019,2022,5,0.0,0.0,0.0,0.0,44.0,9.0,0.0,0.3333,0.0,37.0,0.0,0.0,10.0,0.0,0.0,44.0,3.0,47.0,37.0,47.0
North Macedonia,2020,2021,12,0.0,0.0,0.0,0.0,50.0,8.0,0.0,0.375,0.0,31.0,0.0,0.0,9.0,0.0,0.0,37.0,3.0,40.0,31.0,40.0
North Macedonia,2021,2023,4,0.0,0.0,0.0,0.0,40.0,8.0,0.0,0.375,0.0,34.0,0.0,0.0,11.0,0.0,0.0,42.0,3.0,45.0,34.0,45.0
North Macedonia,2022,2023,11,0.0,0.0,0.0,0.0,40.0,6.0,0.0,0.3333,0.0,27.0,0.0,0.0,10.0,0.0,0.0,35.0,2.0,37.0,27.0,37.0
North Macedonia,2023,2024,1,0.0,0.0,0.0,0.0,40.0,10.0,0.0,0.4,0.0,34.0,0.0,0.0,10.0,0.0,0.0,40.0,4.0,44.0,34.0,44.0
Morocco,2014,2018,12,0.0,0.0,2.0,0.0,26.0,60.0,0.0,0.4333,0.0,50.0,0.0,0.0,2.0,20.0,0.0,26.0,26.0,52.0,50.0,52.0
Morocco,2015,2019,4,0.0,0.0,1.0,0.0,52.0,62.0,3.0,0.4355,0.0,56.0,0.0,0.0,1.0,13.0,0.0,33.0,27.0,60.0,56.0,60.0
Morocco,2016,2019,4,3.0,0.0,2.0,0.0,60.0,33.0,6.0,0.4242,0.0,85.0,0.0,0.0,2.0,44.0,0.0,76.0,14.0,93.0,85.0,93.0
Morocco,2017,2019,4,6.0,0.0,18.0,0.0,65.0,38.0,4.0,0.4474,0.0,60.0,0.0,0.0,9.0,42.0,0.0,50.0,17.0,73.0,60.0,73.0
Morocco,2018,2023,4,4.0,0.0,20.0,0.0,69.0,35.0,4.0,0.4286,0.0,60.0,0.0,0.0,22.0,47.0,0.0,67.0,15.0,86.0,60.0,86.0
Morocco,2019,2023,4,4.0,0.0,20.0,0.0,66.0,35.0,12.0,0.4286,0.0,65.0,0.0,0.0,28.0,62.0,0.0,86.0,15.0,105.0,65.0,105.0
Morocco,2020,2023,4,12.0,0.0,12.0,0.0,53.0,57.0,11.0,0.4386,0.0,65.0,0.0,0.0,14.0,53.0,0.0,53.0,25.0,90.0,65.0,90.0
Morocco,2021,2023,4,11.0,0.0,6.0,0.0,32.0,24.0,7.0,0.4583,0.0,50.0,0.0,0.0,4.0,28.0,0.0,39.0,11.0,61.0,50.0,61.0
Morocco,2022,2023,7,7.0,0.0,4.0,0.0,55.0,30.0,15.0,0.4333,0.0,60.0,0.0,0.0,5.0,40.0,0.0,60.0,13.0,80.0,60.0,80.0
