Country,Market Year,Calendar Year,Month,Area Harvested,Area Planted,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,Feed Waste Dom. Cons.,Food Use Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply,Yield
Cuba,2016,2023,4,0.0,0.0,0.0,0.0,0.0,107.0,119.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,120.0,0.0,120.0,120.0,120.0,0.0
Cuba,2017,2023,4,0.0,0.0,0.0,0.0,0.0,85.0,107.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,119.0,0.0,119.0,119.0,119.0,0.0
Cuba,2018,2020,10,0.0,0.0,0.0,0.0,0.0,42.0,105.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,106.0,0.0,106.0,106.0,106.0,0.0
Cuba,2019,2022,3,0.0,0.0,0.0,0.0,0.0,22.0,85.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,0.0,94.0,94.0,94.0,0.0
Cuba,2020,2022,3,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,0.0,24.0,24.0,24.0,0.0
Cuba,2021,2023,4,0.0,0.0,0.0,0.0,0.0,19.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0
Cuba,2022,2023,10,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0
Cuba,2023,2024,1,0.0,0.0,0.0,0.0,0.0,35.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,40.0,40.0,40.0,0.0
Benin,2014,2023,10,98.0,100.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,100.0,1.0204
Benin,2015,2023,10,152.0,155.0,10.0,0.0,3.0,0.0,0.0,55.0,15.0,57.0,20.0,0.0,3.0,0.0,0.0,0.0,140.0,150.0,132.0,150.0,0.9211
Benin,2016,2023,10,153.0,155.0,15.0,0.0,16.0,0.0,0.0,60.0,18.0,18.0,20.0,0.0,56.0,0.0,0.0,0.0,157.0,172.0,98.0,172.0,1.0261
Benin,2017,2023,10,157.0,160.0,18.0,0.0,43.0,0.0,0.0,65.0,18.0,32.0,25.0,0.0,43.0,0.0,0.0,0.0,165.0,183.0,122.0,183.0,1.051
Benin,2018,2023,10,200.0,200.0,18.0,0.0,44.0,0.0,0.0,65.0,25.0,86.0,25.0,0.0,39.0,0.0,0.0,0.0,222.0,240.0,176.0,240.0,1.11
Benin,2019,2023,10,192.0,195.0,25.0,0.0,41.0,0.0,0.0,65.0,30.0,-77.0,25.0,0.0,239.0,0.0,0.0,0.0,257.0,282.0,13.0,282.0,1.3385
Benin,2020,2023,10,204.0,205.0,30.0,0.0,256.0,0.0,0.0,50.0,20.0,-115.0,30.0,0.0,299.0,0.0,0.0,0.0,254.0,284.0,-35.0,284.0,1.2451
Benin,2021,2023,10,233.0,235.0,20.0,0.0,285.0,0.0,0.0,50.0,15.0,-141.0,30.0,0.0,357.0,0.0,0.0,0.0,291.0,311.0,-61.0,311.0,1.2489
Benin,2022,2023,10,240.0,240.0,15.0,0.0,405.0,0.0,0.0,55.0,40.0,26.0,30.0,0.0,159.0,0.0,0.0,0.0,295.0,310.0,111.0,310.0,1.2292
Benin,2023,2024,1,250.0,250.0,40.0,0.0,300.0,0.0,0.0,60.0,20.0,20.0,35.0,0.0,215.0,0.0,0.0,0.0,310.0,350.0,115.0,350.0,1.24
European Union,2014,2022,4,575.0,580.0,1260.0,0.0,186.0,4794.0,14223.0,14450.0,857.0,1400.0,190.0,0.0,116.0,0.0,4702.0,13914.0,1839.0,17013.0,16040.0,17013.0,3.1983
European Union,2015,2022,4,874.0,870.0,857.0,0.0,137.0,5518.0,14692.0,14950.0,1559.0,1426.0,230.0,0.0,144.0,0.0,5728.0,15120.0,2332.0,18309.0,16606.0,18309.0,2.6682
European Union,2016,2023,4,825.0,825.0,1562.0,0.0,392.0,4606.0,12976.0,14000.0,974.0,1350.0,190.0,0.0,255.0,0.0,4595.0,12742.0,2465.0,16769.0,15540.0,16769.0,2.9879
European Union,2017,2023,4,951.0,951.0,974.0,0.0,161.0,7372.0,14374.0,14500.0,1111.0,1350.0,220.0,0.0,327.0,0.0,5576.0,13915.0,2619.0,17508.0,16070.0,17508.0,2.7539
European Union,2018,2023,8,944.0,945.0,1111.0,0.0,276.0,6721.0,14098.0,15000.0,1387.0,1350.0,230.0,0.0,227.0,0.0,8095.0,14346.0,2737.0,18194.0,16580.0,18194.0,2.8994
European Union,2019,2023,8,937.0,937.0,1387.0,0.0,222.0,4847.0,15082.0,15600.0,1721.0,1350.0,215.0,0.0,229.0,0.0,4803.0,15017.0,2711.0,19115.0,17165.0,19115.0,2.8933
European Union,2020,2023,8,997.0,1000.0,1721.0,0.0,247.0,4397.0,14632.0,15800.0,1560.0,1350.0,210.0,0.0,187.0,0.0,4650.0,14786.0,2600.0,19107.0,17360.0,19107.0,2.6078
European Union,2021,2023,12,1005.0,990.0,1560.0,0.0,198.0,4902.0,14092.0,15400.0,1680.0,1350.0,220.0,0.0,291.0,0.0,5036.0,14548.0,2833.0,18941.0,16970.0,18941.0,2.8189
European Union,2022,2023,12,1130.0,1200.0,1680.0,0.0,215.0,5300.0,13000.0,14300.0,1317.0,1350.0,230.0,0.0,231.0,0.0,5487.0,13199.0,2549.0,17428.0,15880.0,17428.0,2.2558
European Union,2023,2024,1,1090.0,1200.0,1317.0,0.0,250.0,4900.0,13500.0,15000.0,1287.0,1350.0,240.0,0.0,300.0,0.0,5000.0,13800.0,3060.0,18177.0,16590.0,18177.0,2.8073
Ecuador,2014,2017,12,27.0,27.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,1.2222
Ecuador,2015,2017,12,22.0,23.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,1.5
Ecuador,2016,2021,3,26.0,26.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,1.6154
Ecuador,2017,2021,3,28.0,28.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,35.0,1.25
Ecuador,2018,2021,3,23.0,23.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,1.1304
Ecuador,2019,2021,3,27.0,27.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,40.0,1.4815
Ecuador,2020,2021,11,20.0,23.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,27.0,1.35
Ecuador,2021,2023,2,19.0,25.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,1.0526
Ecuador,2022,2023,6,22.0,25.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0,1.3182
Ecuador,2023,2024,1,23.0,23.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0,1.2609
Egypt,2014,2023,7,12.0,9.0,64.0,0.0,0.0,418.0,1764.0,1950.0,59.0,25.0,17.0,0.0,0.0,0.0,455.0,1947.0,40.0,2051.0,1992.0,2051.0,3.3333
Egypt,2015,2023,7,14.0,9.0,59.0,0.0,0.0,261.0,1775.0,1600.0,39.0,25.0,17.0,0.0,0.0,0.0,261.0,1575.0,47.0,1681.0,1642.0,1681.0,3.3571
Egypt,2016,2023,7,13.0,9.0,39.0,0.0,0.0,1010.0,2151.0,2100.0,56.0,25.0,17.0,0.0,0.0,0.0,939.0,2114.0,45.0,2198.0,2142.0,2198.0,3.4615
Egypt,2017,2023,7,13.0,9.0,56.0,0.0,0.0,3187.0,3511.0,3200.0,105.0,25.0,17.0,0.0,0.0,0.0,2652.0,3255.0,36.0,3347.0,3242.0,3347.0,2.7692
Egypt,2018,2023,7,16.0,9.0,105.0,0.0,0.0,2789.0,4551.0,3500.0,267.0,25.0,17.0,0.0,0.0,0.0,2557.0,3657.0,47.0,3809.0,3542.0,3809.0,2.9375
Egypt,2019,2023,7,12.0,9.0,267.0,0.0,0.0,4043.0,5238.0,4700.0,517.0,25.0,17.0,0.0,0.0,0.0,3850.0,4956.0,36.0,5259.0,4742.0,5259.0,3.0
Egypt,2020,2023,7,13.0,9.0,517.0,0.0,0.0,2837.0,4472.0,3900.0,296.0,25.0,17.0,0.0,2.0,0.0,2561.0,3687.0,36.0,4240.0,3942.0,4240.0,2.7692
Egypt,2021,2023,12,9.0,9.0,296.0,0.0,0.0,3189.0,3781.0,4500.0,345.0,25.0,17.0,0.0,0.0,0.0,4077.0,4566.0,25.0,4887.0,4542.0,4887.0,2.7778
Egypt,2022,2023,12,20.0,12.0,345.0,0.0,0.0,3000.0,4300.0,2200.0,152.0,24.0,17.0,0.0,0.0,0.0,1500.0,1992.0,56.0,2393.0,2241.0,2393.0,2.8
Egypt,2023,2024,1,30.0,10.0,152.0,0.0,0.0,3400.0,4800.0,2950.0,346.0,24.0,17.0,0.0,0.0,0.0,2500.0,3100.0,85.0,3337.0,2991.0,3337.0,2.8333
Ethiopia,2014,2019,3,35.0,0.0,5.0,0.0,19.0,0.0,0.0,10.0,5.0,45.0,1.0,0.0,16.0,0.0,0.0,0.0,72.0,77.0,56.0,77.0,2.0571
Ethiopia,2015,2020,11,38.0,0.0,5.0,0.0,73.0,0.0,0.0,10.0,6.0,2.0,2.0,0.0,75.0,0.0,0.0,0.0,90.0,95.0,14.0,95.0,2.3684
Ethiopia,2016,2023,4,37.0,0.0,6.0,1.0,38.0,0.0,0.0,10.0,33.0,1.0,2.0,0.0,41.0,0.0,0.0,0.0,81.0,87.0,13.0,87.0,2.1892
Ethiopia,2017,2023,4,38.0,0.0,33.0,0.0,85.0,0.0,0.0,10.0,14.0,1.0,2.0,0.0,93.0,0.0,0.0,1.0,86.0,120.0,13.0,120.0,2.2632
Ethiopia,2018,2023,4,65.0,0.0,14.0,0.0,126.0,0.0,0.0,15.0,8.0,15.0,2.0,6.0,123.0,0.0,0.0,0.0,149.0,163.0,32.0,163.0,2.2923
Ethiopia,2019,2023,4,55.0,0.0,8.0,0.0,66.0,0.0,0.0,30.0,16.0,11.0,3.0,3.0,74.0,0.0,0.0,0.0,126.0,134.0,44.0,134.0,2.2909
Ethiopia,2020,2023,9,84.0,0.0,16.0,2.0,58.0,0.0,0.0,75.0,30.0,45.0,3.0,1.0,72.0,0.0,0.0,0.0,209.0,225.0,123.0,225.0,2.4881
Ethiopia,2021,2023,9,60.0,0.0,30.0,0.0,23.0,0.0,0.0,90.0,42.0,25.0,3.0,1.0,20.0,0.0,0.0,0.0,150.0,180.0,118.0,180.0,2.5
Ethiopia,2022,2023,9,60.0,0.0,42.0,0.0,115.0,0.0,0.0,60.0,9.0,10.0,3.0,1.0,110.0,0.0,0.0,0.0,150.0,192.0,73.0,192.0,2.5
Ethiopia,2023,2024,1,60.0,0.0,9.0,0.0,50.0,0.0,0.0,85.0,11.0,10.0,3.0,1.0,50.0,0.0,0.0,0.0,150.0,159.0,98.0,159.0,2.5
Ghana,2014,2023,7,87.0,90.0,26.0,0.0,0.0,0.0,0.0,100.0,40.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,141.0,167.0,127.0,167.0,1.6207
Ghana,2015,2023,7,86.0,90.0,40.0,0.0,17.0,0.0,0.0,110.0,41.0,11.0,16.0,0.0,4.0,0.0,0.0,0.0,142.0,182.0,137.0,182.0,1.6512
Ghana,2016,2023,7,87.0,90.0,41.0,0.0,5.0,0.0,0.0,115.0,23.0,12.0,17.0,0.0,17.0,0.0,0.0,0.0,143.0,184.0,144.0,184.0,1.6437
Ghana,2017,2023,7,102.0,105.0,23.0,0.0,6.0,6.0,22.0,145.0,31.0,12.0,17.0,0.0,4.0,0.0,6.0,16.0,170.0,209.0,174.0,209.0,1.6667
Ghana,2018,2023,7,103.0,105.0,31.0,0.0,12.0,0.0,0.0,145.0,31.0,12.0,18.0,0.0,8.0,0.0,0.0,6.0,177.0,214.0,175.0,214.0,1.7184
Ghana,2019,2023,7,112.0,115.0,31.0,0.0,29.0,0.0,0.0,150.0,16.0,13.0,18.0,0.0,27.0,0.0,0.0,0.0,193.0,224.0,181.0,224.0,1.7232
Ghana,2020,2023,7,116.0,120.0,16.0,0.0,35.0,0.0,0.0,145.0,19.0,13.0,19.0,0.0,29.0,0.0,0.0,0.0,209.0,225.0,177.0,225.0,1.8017
Ghana,2021,2023,7,118.0,120.0,19.0,0.0,23.0,0.0,0.0,145.0,19.0,14.0,19.0,0.0,32.0,0.0,0.0,0.0,210.0,229.0,178.0,229.0,1.7797
Ghana,2022,2023,10,120.0,125.0,19.0,0.0,45.0,0.0,0.0,140.0,14.0,15.0,20.0,1.0,45.0,0.0,0.0,0.0,215.0,234.0,175.0,234.0,1.7917
Ghana,2023,2024,1,125.0,125.0,14.0,0.0,40.0,0.0,0.0,145.0,19.0,15.0,20.0,1.0,40.0,0.0,0.0,0.0,225.0,239.0,180.0,239.0,1.8
Guatemala,2014,2018,3,14.0,14.0,6.0,0.0,0.0,19.0,19.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,36.0,63.0,60.0,63.0,2.5714
Guatemala,2015,2020,4,14.0,14.0,3.0,0.0,0.0,17.0,17.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,36.0,54.0,52.0,54.0,2.5714
Guatemala,2016,2020,4,14.0,14.0,2.0,0.0,0.0,9.0,9.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,36.0,50.0,49.0,50.0,2.5714
Guatemala,2017,2020,4,14.0,14.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,37.0,37.0,37.0,2.5714
Guatemala,2018,2020,4,14.0,14.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,2.5714
Guatemala,2019,2023,4,14.0,14.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,36.0,40.0,40.0,40.0,2.5714
Guatemala,2020,2022,3,14.0,14.0,0.0,0.0,0.0,0.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,42.0,42.0,42.0,2.5714
Guatemala,2021,2023,4,10.0,10.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0,1.8
Guatemala,2022,2023,4,14.0,14.0,0.0,0.0,0.0,0.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,41.0,41.0,41.0,2.5714
Guatemala,2023,2024,1,14.0,14.0,0.0,0.0,0.0,0.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,41.0,41.0,41.0,2.5714
Indonesia,2014,2017,5,450.0,500.0,182.0,0.0,13.0,2250.0,2131.0,0.0,65.0,30.0,2720.0,0.0,3.0,0.0,1900.0,2006.0,630.0,2818.0,2750.0,2818.0,1.4
Indonesia,2015,2018,8,440.0,490.0,65.0,0.0,2.0,2237.0,2262.0,0.0,63.0,30.0,2824.0,0.0,2.0,0.0,2251.0,2274.0,580.0,2919.0,2854.0,2919.0,1.3182
Indonesia,2016,2023,4,430.0,480.0,63.0,0.0,1.0,2637.0,2672.0,0.0,275.0,100.0,2900.0,0.0,2.0,0.0,2614.0,2649.0,565.0,3277.0,3000.0,3277.0,1.314
Indonesia,2017,2023,4,420.0,450.0,275.0,0.0,2.0,2520.0,2586.0,0.0,248.0,100.0,2950.0,0.0,1.0,0.0,2427.0,2484.0,540.0,3299.0,3050.0,3299.0,1.2857
Indonesia,2018,2023,4,420.0,450.0,248.0,0.0,4.0,2513.0,2670.0,0.0,227.0,160.0,3000.0,0.0,4.0,0.0,2517.0,2623.0,520.0,3391.0,3160.0,3391.0,1.2381
Indonesia,2019,2023,4,400.0,400.0,227.0,0.0,3.0,2238.0,2475.0,0.0,187.0,174.0,2980.0,0.0,2.0,0.0,2382.0,2636.0,480.0,3343.0,3154.0,3343.0,1.2
Indonesia,2020,2023,4,390.0,400.0,187.0,0.0,2.0,2153.0,2490.0,0.0,146.0,150.0,2980.0,0.0,3.0,0.0,2304.0,2617.0,475.0,3279.0,3130.0,3279.0,1.2179
Indonesia,2021,2023,4,350.0,375.0,146.0,0.0,11.0,1928.0,2325.0,0.0,94.0,125.0,2647.0,0.0,12.0,0.0,1905.0,2307.0,425.0,2878.0,2772.0,2878.0,1.2143
Indonesia,2022,2023,11,330.0,375.0,94.0,0.0,2.0,2400.0,2500.0,0.0,100.0,150.0,2540.0,0.0,2.0,0.0,2100.0,2308.0,390.0,2792.0,2690.0,2792.0,1.1818
Indonesia,2023,2024,1,320.0,330.0,100.0,0.0,2.0,2400.0,2500.0,0.0,123.0,150.0,2850.0,0.0,2.0,0.0,2300.0,2650.0,375.0,3125.0,3000.0,3125.0,1.1719
India,2014,2021,10,10911.0,11000.0,600.0,131.0,212.0,0.0,13.0,7700.0,200.0,848.0,340.0,25.0,234.0,0.0,0.0,11.0,8711.0,9322.0,8888.0,9322.0,0.7984
India,2015,2021,10,11605.0,11750.0,200.0,90.0,150.0,0.0,64.0,5500.0,338.0,850.0,360.0,30.0,134.0,0.0,1.0,53.0,6929.0,7182.0,6710.0,7182.0,0.5971
India,2016,2023,4,11183.0,11300.0,338.0,162.0,293.0,0.0,78.0,9000.0,880.0,871.0,390.0,39.0,268.0,0.0,1.0,79.0,10992.0,11409.0,10261.0,11409.0,0.9829
India,2017,2023,4,10329.0,10329.0,880.0,107.0,210.0,0.0,161.0,7700.0,339.0,720.0,420.0,24.0,217.0,0.0,0.0,166.0,8350.0,9396.0,8840.0,9396.0,0.8084
India,2018,2023,10,11131.0,11131.0,339.0,57.0,104.0,0.0,229.0,9600.0,428.0,840.0,440.0,27.0,165.0,0.0,0.0,204.0,10930.0,11473.0,10880.0,11473.0,0.9819
India,2019,2023,10,12193.0,12200.0,428.0,30.0,72.0,2.0,505.0,8600.0,338.0,760.0,470.0,15.0,80.0,0.0,0.0,520.0,9300.0,10248.0,9830.0,10248.0,0.7627
India,2020,2023,10,12918.0,12920.0,338.0,9.0,25.0,0.0,615.0,10000.0,120.0,700.0,490.0,9.0,32.0,0.0,1.0,548.0,10456.0,11342.0,11190.0,11342.0,0.8094
India,2021,2023,10,12147.0,12700.0,120.0,8.0,54.0,1.0,490.0,8500.0,1493.0,1850.0,660.0,1.0,61.0,0.0,0.0,555.0,11889.0,12564.0,11010.0,12564.0,0.9788
India,2022,2023,12,13084.0,13000.0,1493.0,10.0,25.0,0.0,350.0,10300.0,1584.0,1900.0,800.0,0.0,22.0,0.0,0.0,702.0,12411.0,14606.0,13000.0,14606.0,0.9486
India,2023,2024,1,13000.0,13000.0,1584.0,10.0,50.0,0.0,400.0,10000.0,634.0,1550.0,850.0,0.0,50.0,0.0,0.0,500.0,11000.0,13084.0,12400.0,13084.0,0.8462
Iran,2014,2019,5,69.0,70.0,11.0,0.0,0.0,0.0,1613.0,1450.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1311.0,143.0,1465.0,1457.0,1465.0,2.0725
Iran,2015,2020,11,62.0,62.0,8.0,0.0,0.0,141.0,1965.0,1800.0,65.0,7.0,0.0,0.0,0.0,0.0,61.0,1724.0,140.0,1872.0,1807.0,1872.0,2.2581
Iran,2016,2023,4,52.0,52.0,65.0,0.0,0.0,67.0,1939.0,2000.0,325.0,6.0,0.0,0.0,0.0,0.0,149.0,2127.0,139.0,2331.0,2006.0,2331.0,2.6731
Iran,2017,2023,4,83.0,85.0,325.0,0.0,0.0,937.0,2558.0,2100.0,968.0,5.0,0.0,0.0,0.0,0.0,619.0,2548.0,200.0,3073.0,2105.0,3073.0,2.4096
Iran,2018,2023,4,70.0,80.0,968.0,0.0,0.0,0.0,2393.0,2200.0,1269.0,5.0,0.0,0.0,0.0,0.0,318.0,2346.0,160.0,3474.0,2205.0,3474.0,2.2857
Iran,2019,2021,4,70.0,80.0,1269.0,0.0,0.0,0.0,1491.0,2500.0,394.0,5.0,0.0,0.0,0.0,0.0,0.0,1460.0,170.0,2899.0,2505.0,2899.0,2.4286
Iran,2020,2023,4,70.0,80.0,394.0,0.0,0.0,0.0,1924.0,2000.0,452.0,5.0,0.0,0.0,0.0,0.0,0.0,1894.0,169.0,2457.0,2005.0,2457.0,2.4143
Iran,2021,2023,4,70.0,80.0,452.0,0.0,0.0,0.0,2730.0,2550.0,731.0,5.0,0.0,0.0,0.0,0.0,0.0,2674.0,160.0,3286.0,2555.0,3286.0,2.2857
Iran,2022,2023,9,75.0,80.0,731.0,0.0,0.0,0.0,2500.0,3000.0,546.0,5.0,0.0,0.0,0.0,0.0,0.0,2650.0,170.0,3551.0,3005.0,3551.0,2.2667
Iran,2023,2024,1,70.0,80.0,546.0,0.0,0.0,0.0,2800.0,2900.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,165.0,3511.0,2900.0,3511.0,2.3571
Israel,2014,2018,3,0.0,0.0,9.0,0.0,0.0,0.0,336.0,340.0,15.0,8.0,15.0,0.0,0.0,0.0,86.0,369.0,0.0,378.0,363.0,378.0,0.0
Israel,2015,2018,3,0.0,0.0,15.0,0.0,0.0,74.0,413.0,365.0,19.0,8.0,15.0,0.0,0.0,0.0,58.0,392.0,0.0,407.0,388.0,407.0,0.0
Israel,2016,2023,4,0.0,0.0,19.0,0.0,0.0,79.0,436.0,370.0,0.0,10.0,15.0,0.0,0.0,0.0,28.0,376.0,0.0,395.0,395.0,395.0,0.0
Israel,2017,2023,4,0.0,0.0,0.0,0.0,1.0,118.0,404.0,400.0,11.0,11.0,15.0,0.0,1.0,0.0,100.0,438.0,0.0,438.0,426.0,438.0,0.0
Israel,2018,2023,4,0.0,0.0,11.0,0.0,0.0,140.0,380.0,350.0,31.0,12.0,15.0,0.0,0.0,0.0,162.0,397.0,0.0,408.0,377.0,408.0,0.0
Israel,2019,2023,4,0.0,0.0,31.0,0.0,0.0,98.0,325.0,325.0,65.0,13.0,15.0,0.0,0.0,0.0,151.0,387.0,0.0,418.0,353.0,418.0,0.0
Israel,2020,2022,3,0.0,0.0,65.0,0.0,0.0,22.0,312.0,245.0,24.0,10.0,15.0,0.0,0.0,0.0,31.0,229.0,0.0,294.0,270.0,294.0,0.0
Israel,2021,2023,4,0.0,0.0,24.0,0.0,0.0,30.0,316.0,290.0,23.0,12.0,15.0,0.0,0.0,0.0,2.0,316.0,0.0,340.0,317.0,340.0,0.0
Israel,2022,2023,4,0.0,0.0,23.0,0.0,0.0,35.0,320.0,300.0,16.0,12.0,15.0,0.0,0.0,0.0,40.0,320.0,0.0,343.0,327.0,343.0,0.0
Israel,2023,2024,1,0.0,0.0,16.0,0.0,0.0,50.0,375.0,325.0,38.0,13.0,15.0,0.0,0.0,0.0,50.0,375.0,0.0,391.0,353.0,391.0,0.0
Japan,2014,2018,4,132.0,132.0,256.0,0.0,0.0,2332.0,3243.0,2150.0,212.0,127.0,997.0,0.0,0.0,0.0,2135.0,3004.0,226.0,3486.0,3274.0,3486.0,1.7121
Japan,2015,2023,4,142.0,142.0,212.0,0.0,0.0,2238.0,3131.0,2283.0,255.0,155.0,947.0,0.0,0.0,0.0,2204.0,3186.0,242.0,3640.0,3385.0,3640.0,1.7042
Japan,2016,2023,4,150.0,150.0,255.0,0.0,0.0,2349.0,3218.0,2392.0,212.0,157.0,907.0,0.0,0.0,0.0,2311.0,3175.0,238.0,3668.0,3456.0,3668.0,1.5867
Japan,2017,2023,4,150.0,155.0,212.0,0.0,0.0,2319.0,3236.0,2430.0,200.0,155.0,932.0,0.0,0.0,0.0,2335.0,3256.0,249.0,3717.0,3517.0,3717.0,1.66
Japan,2018,2023,4,147.0,147.0,200.0,0.0,0.0,2485.0,3392.0,2470.0,177.0,155.0,925.0,0.0,0.0,0.0,2465.0,3314.0,213.0,3727.0,3550.0,3727.0,1.449
Japan,2019,2023,4,144.0,144.0,177.0,0.0,0.0,2376.0,3163.0,2385.0,239.0,160.0,930.0,0.0,0.0,0.0,2437.0,3325.0,212.0,3714.0,3475.0,3714.0,1.4722
Japan,2020,2023,4,142.0,142.0,239.0,0.0,0.0,2482.0,3271.0,2300.0,166.0,155.0,922.0,0.0,0.0,0.0,2341.0,3085.0,219.0,3543.0,3377.0,3543.0,1.5423
Japan,2021,2023,4,146.0,146.0,166.0,0.0,0.0,2576.0,3503.0,2640.0,243.0,96.0,880.0,0.0,0.0,0.0,2539.0,3455.0,238.0,3859.0,3616.0,3859.0,1.6301
Japan,2022,2023,11,151.0,150.0,243.0,0.0,0.0,2600.0,3400.0,2600.0,178.0,125.0,910.0,0.0,0.0,0.0,2600.0,3332.0,238.0,3813.0,3635.0,3813.0,1.5762
Japan,2023,2024,1,155.0,150.0,178.0,0.0,0.0,2700.0,3500.0,2625.0,226.0,160.0,920.0,0.0,0.0,0.0,2700.0,3500.0,253.0,3931.0,3705.0,3931.0,1.6323
"Korea, North",2014,2021,9,140.0,143.0,7.0,0.0,0.0,0.0,10.0,120.0,10.0,6.0,40.0,0.0,0.0,0.0,0.0,9.0,160.0,176.0,166.0,176.0,1.1429
"Korea, North",2015,2021,9,150.0,150.0,10.0,0.0,0.0,0.0,3.0,140.0,20.0,30.0,50.0,0.0,0.0,0.0,0.0,5.0,225.0,240.0,220.0,240.0,1.5
"Korea, North",2016,2023,4,175.0,180.0,20.0,0.0,0.0,0.0,1.0,170.0,55.0,30.0,50.0,0.0,0.0,0.0,0.0,3.0,282.0,305.0,250.0,305.0,1.6114
"Korea, North",2017,2021,9,150.0,150.0,55.0,0.0,0.0,0.0,3.0,170.0,32.0,30.0,50.0,0.0,0.0,0.0,0.0,2.0,225.0,282.0,250.0,282.0,1.5
"Korea, North",2018,2021,9,110.0,110.0,32.0,0.0,0.0,0.0,2.0,110.0,0.0,19.0,45.0,0.0,0.0,0.0,0.0,2.0,140.0,174.0,174.0,174.0,1.2727
"Korea, North",2019,2021,9,155.0,155.0,0.0,0.0,0.0,0.0,0.0,160.0,31.0,23.0,50.0,0.0,0.0,0.0,0.0,0.0,264.0,264.0,233.0,264.0,1.7032
"Korea, North",2020,2022,3,164.0,165.0,31.0,0.0,0.0,0.0,6.0,160.0,31.0,24.0,50.0,0.0,0.0,0.0,0.0,4.0,230.0,265.0,234.0,265.0,1.4024
"Korea, North",2021,2023,4,165.0,165.0,31.0,0.0,0.0,0.0,5.0,128.0,25.0,25.0,50.0,0.0,0.0,0.0,0.0,7.0,190.0,228.0,203.0,228.0,1.1515
