Country,Market Year,Calendar Year,Month,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply
Cuba,2015,2021,4,9.0,0.0,0.0,15.0,99.0,99.0,0.0,0.1818,0.0,111.0,0.0,0.0,0.0,0.0,15.0,84.0,18.0,111.0,111.0,111.0
Cuba,2016,2023,4,0.0,0.0,0.0,0.0,82.0,120.0,12.0,0.1833,0.0,115.0,0.0,0.0,0.0,0.0,8.0,105.0,22.0,127.0,115.0,127.0
Cuba,2017,2023,4,12.0,0.0,0.0,0.0,89.0,119.0,15.0,0.1849,0.0,116.0,0.0,0.0,0.0,0.0,8.0,97.0,22.0,131.0,116.0,131.0
Cuba,2018,2023,4,15.0,0.0,0.0,0.0,110.0,106.0,32.0,0.1887,0.0,105.0,0.0,0.0,0.0,0.0,0.0,102.0,20.0,137.0,105.0,137.0
Cuba,2019,2023,4,32.0,0.0,0.0,0.0,49.0,94.0,13.0,0.1915,0.0,95.0,0.0,0.0,0.0,0.0,0.0,58.0,18.0,108.0,95.0,108.0
Cuba,2020,2023,4,13.0,0.0,0.0,0.0,47.0,24.0,7.0,0.1667,0.0,60.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,67.0,60.0,67.0
Cuba,2021,2023,4,7.0,0.0,0.0,0.0,65.0,16.0,8.0,0.1875,0.0,55.0,0.0,0.0,0.0,0.0,0.0,53.0,3.0,63.0,55.0,63.0
Cuba,2022,2023,10,8.0,0.0,0.0,0.0,50.0,10.0,5.0,0.2,0.0,60.0,0.0,0.0,0.0,0.0,0.0,55.0,2.0,65.0,60.0,65.0
Cuba,2023,2024,1,5.0,0.0,0.0,0.0,60.0,40.0,8.0,0.2,0.0,60.0,0.0,0.0,0.0,0.0,0.0,55.0,8.0,68.0,60.0,68.0
Benin,2014,2023,10,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.175,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0
Benin,2015,2023,10,0.0,0.0,1.0,0.0,0.0,55.0,0.0,0.1818,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,9.0,10.0
Benin,2016,2023,10,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.1833,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0
Benin,2017,2023,10,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.1846,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0
Benin,2018,2023,10,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.1846,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0
Benin,2019,2023,10,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.1846,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0
Benin,2020,2023,10,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.18,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0
Benin,2021,2023,10,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.18,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0
Benin,2022,2023,10,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.1818,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0
Benin,2023,2024,1,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.1833,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0
Dominican Republic,2014,2019,2,10.0,0.0,0.0,111.0,167.0,0.0,14.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,111.0,167.0,0.0,177.0,163.0,177.0
Dominican Republic,2015,2021,4,14.0,0.0,0.0,108.0,161.0,0.0,10.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,108.0,161.0,0.0,175.0,165.0,175.0
Dominican Republic,2016,2023,4,10.0,0.0,0.0,177.0,187.0,0.0,32.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,177.0,187.0,0.0,197.0,165.0,197.0
Dominican Republic,2017,2022,3,32.0,0.0,0.0,143.0,143.0,0.0,15.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,143.0,143.0,0.0,175.0,160.0,175.0
Dominican Republic,2018,2023,4,15.0,0.0,0.0,129.0,179.0,0.0,34.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,129.0,179.0,0.0,194.0,160.0,194.0
Dominican Republic,2019,2022,3,34.0,0.0,0.0,158.0,173.0,0.0,52.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,158.0,173.0,0.0,207.0,155.0,207.0
Dominican Republic,2020,2023,4,52.0,0.0,0.0,53.0,153.0,0.0,26.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,53.0,134.0,0.0,186.0,160.0,186.0
Dominican Republic,2021,2023,4,26.0,0.0,0.0,42.0,275.0,0.0,50.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,42.0,194.0,0.0,220.0,170.0,220.0
Dominican Republic,2022,2023,4,50.0,0.0,0.0,10.0,165.0,0.0,40.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,10.0,165.0,0.0,215.0,175.0,215.0
Dominican Republic,2023,2024,1,40.0,0.0,0.0,10.0,195.0,0.0,50.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,10.0,195.0,0.0,235.0,185.0,235.0
European Union,2014,2018,5,249.0,0.0,1044.0,1.0,301.0,14450.0,198.0,0.19,50.0,1000.0,990.0,0.0,1010.0,0.0,1.0,253.0,2746.0,3248.0,2040.0,3248.0
European Union,2015,2018,5,198.0,0.0,914.0,1.0,302.0,14950.0,164.0,0.19,55.0,1300.0,930.0,0.0,915.0,0.0,1.0,325.0,2841.0,3364.0,2285.0,3364.0
European Union,2016,2023,4,173.0,0.0,958.0,0.0,284.0,14000.0,211.0,0.19,55.0,1050.0,850.0,0.0,973.0,0.0,1.0,306.0,2660.0,3139.0,1955.0,3139.0
European Union,2017,2023,4,211.0,0.0,1075.0,0.0,327.0,14500.0,245.0,0.19,55.0,1010.0,870.0,0.0,1074.0,0.0,0.0,288.0,2755.0,3254.0,1935.0,3254.0
European Union,2018,2023,4,245.0,0.0,945.0,0.0,450.0,15000.0,282.0,0.19,55.0,1100.0,1100.0,0.0,977.0,0.0,0.0,419.0,2850.0,3514.0,2255.0,3514.0
European Union,2019,2023,4,282.0,0.0,937.0,0.0,464.0,15600.0,440.0,0.19,55.0,1175.0,1150.0,0.0,909.0,0.0,0.0,483.0,2964.0,3729.0,2380.0,3729.0
European Union,2020,2023,4,440.0,0.0,1069.0,0.0,490.0,15800.0,440.0,0.19,55.0,1275.0,1100.0,0.0,1065.0,0.0,0.0,493.0,3002.0,3935.0,2430.0,3935.0
European Union,2021,2023,12,440.0,0.0,894.0,21.0,503.0,15400.0,550.0,0.19,55.0,1150.0,1100.0,0.0,970.0,0.0,21.0,459.0,2926.0,3825.0,2305.0,3825.0
European Union,2022,2023,12,550.0,0.0,1050.0,0.0,400.0,14300.0,619.0,0.19,55.0,1200.0,1100.0,0.0,914.0,0.0,0.0,621.0,2717.0,3888.0,2355.0,3888.0
European Union,2023,2024,1,619.0,0.0,1000.0,0.0,500.0,15000.0,464.0,0.19,55.0,1200.0,1250.0,0.0,900.0,0.0,0.0,400.0,2850.0,3869.0,2505.0,3869.0
Ecuador,2014,2017,12,21.0,0.0,0.0,0.0,102.0,33.0,13.0,0.1818,0.0,115.0,0.0,0.0,0.0,0.0,0.0,101.0,6.0,128.0,115.0,128.0
Ecuador,2015,2018,3,13.0,0.0,0.0,0.0,103.0,33.0,18.0,0.1818,0.0,115.0,0.0,0.0,0.0,0.0,0.0,114.0,6.0,133.0,115.0,133.0
Ecuador,2016,2020,12,18.0,0.0,0.0,0.0,108.0,42.0,12.0,0.1905,0.0,116.0,0.0,0.0,0.0,0.0,0.0,102.0,8.0,128.0,116.0,128.0
Ecuador,2017,2021,3,12.0,0.0,0.0,0.0,102.0,35.0,4.0,0.1714,0.0,115.0,0.0,0.0,0.0,0.0,0.0,101.0,6.0,119.0,115.0,119.0
Ecuador,2018,2021,3,4.0,0.0,0.0,0.0,112.0,26.0,11.0,0.1923,0.0,115.0,0.0,0.0,0.0,0.0,0.0,117.0,5.0,126.0,115.0,126.0
Ecuador,2019,2022,3,11.0,0.0,0.0,0.0,105.0,40.0,5.0,0.175,0.0,115.0,0.0,0.0,0.0,0.0,0.0,102.0,7.0,120.0,115.0,120.0
Ecuador,2020,2023,4,5.0,0.0,1.0,0.0,116.0,27.0,14.0,0.1852,0.0,120.0,0.0,0.0,1.0,0.0,0.0,125.0,5.0,135.0,120.0,135.0
Ecuador,2021,2023,8,14.0,0.0,0.0,0.0,133.0,20.0,9.0,0.15,0.0,130.0,0.0,0.0,0.0,0.0,0.0,122.0,3.0,139.0,130.0,139.0
Ecuador,2022,2023,10,9.0,0.0,10.0,0.0,115.0,29.0,4.0,0.1724,0.0,130.0,0.0,0.0,10.0,0.0,0.0,130.0,5.0,144.0,130.0,144.0
Ecuador,2023,2024,1,4.0,0.0,0.0,0.0,150.0,29.0,14.0,0.1724,0.0,145.0,0.0,0.0,0.0,0.0,0.0,150.0,5.0,159.0,145.0,159.0
Egypt,2014,2021,3,56.0,0.0,35.0,6.0,526.0,1950.0,114.0,0.18,0.0,740.0,12.0,0.0,39.0,122.0,0.0,498.0,351.0,905.0,752.0,905.0
Egypt,2015,2023,7,114.0,0.0,44.0,18.0,749.0,1600.0,151.0,0.1688,0.0,875.0,10.0,0.0,36.0,126.0,24.0,688.0,270.0,1072.0,885.0,1072.0
Egypt,2016,2023,4,151.0,0.0,41.0,0.0,230.0,2100.0,66.0,0.18,0.0,650.0,10.0,0.0,49.0,5.0,0.0,246.0,378.0,775.0,660.0,775.0
Egypt,2017,2023,4,66.0,0.0,35.0,0.0,106.0,3200.0,114.0,0.1819,0.0,725.0,10.0,0.0,26.0,5.0,0.0,227.0,582.0,875.0,735.0,875.0
Egypt,2018,2023,12,114.0,0.0,124.0,0.0,319.0,3500.0,62.0,0.182,0.0,900.0,10.0,0.0,78.0,0.0,0.0,299.0,637.0,1050.0,910.0,1050.0
Egypt,2019,2023,12,62.0,0.0,241.0,31.0,703.0,4700.0,112.0,0.1819,0.0,905.0,10.0,10.0,265.0,0.0,31.0,375.0,855.0,1292.0,915.0,1292.0
Egypt,2020,2023,12,112.0,0.0,200.0,0.0,526.0,3900.0,74.0,0.1821,0.0,1065.0,10.0,0.0,101.0,0.0,0.0,428.0,710.0,1250.0,1075.0,1250.0
Egypt,2021,2023,12,74.0,0.0,48.0,0.0,227.0,4500.0,49.0,0.1822,0.0,970.0,10.0,0.0,80.0,0.0,0.0,215.0,820.0,1109.0,980.0,1109.0
Egypt,2022,2023,12,49.0,0.0,60.0,0.0,300.0,2200.0,15.0,0.2173,0.0,650.0,10.0,0.0,50.0,0.0,0.0,198.0,478.0,725.0,660.0,725.0
Egypt,2023,2024,1,15.0,0.0,75.0,0.0,300.0,2950.0,31.0,0.1986,0.0,775.0,10.0,0.0,20.0,0.0,0.0,235.0,586.0,836.0,785.0,836.0
El Salvador,2014,2019,2,6.0,0.0,2.0,7.0,12.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,7.0,13.0,0.0,19.0,13.0,19.0
El Salvador,2015,2019,2,4.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,14.0,13.0,14.0
El Salvador,2016,2023,4,1.0,0.0,0.0,11.0,20.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,20.0,15.0,20.0
El Salvador,2017,2023,4,5.0,0.0,0.0,11.0,16.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,19.0,15.0,19.0
El Salvador,2018,2023,4,4.0,0.0,0.0,15.0,21.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,14.0,19.0,0.0,23.0,20.0,23.0
El Salvador,2019,2023,4,3.0,0.0,0.0,12.0,21.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,17.0,23.0,0.0,26.0,23.0,26.0
El Salvador,2020,2023,4,3.0,0.0,1.0,9.0,23.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,9.0,22.0,0.0,25.0,22.0,25.0
El Salvador,2021,2023,4,2.0,0.0,1.0,6.0,18.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,7.0,22.0,0.0,24.0,22.0,24.0
El Salvador,2022,2023,4,1.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,16.0,16.0,16.0
El Salvador,2023,2024,1,0.0,0.0,0.0,1.0,25.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,25.0,23.0,25.0
Ethiopia,2014,2019,5,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,8.0,8.0
Ethiopia,2015,2020,11,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.2,0.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,11.0,11.0,11.0
Ethiopia,2016,2023,4,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.2,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,7.0,7.0
Ethiopia,2017,2023,4,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.2,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,7.0,7.0
Ethiopia,2018,2023,4,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,6.0
Ethiopia,2019,2023,4,0.0,0.0,0.0,0.0,14.0,30.0,0.0,0.1667,0.0,19.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,19.0,19.0,19.0
Ethiopia,2020,2023,4,0.0,0.0,0.0,0.0,3.0,75.0,0.0,0.1867,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,17.0,17.0,17.0
Ethiopia,2021,2023,4,0.0,0.0,0.0,0.0,2.0,90.0,0.0,0.1889,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,19.0,19.0,19.0
Ethiopia,2022,2023,9,0.0,0.0,0.0,0.0,2.0,60.0,0.0,0.1833,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,13.0,13.0,13.0
Ethiopia,2023,2024,1,0.0,0.0,0.0,0.0,2.0,85.0,0.0,0.1882,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,18.0,18.0,18.0
Ghana,2014,2023,7,9.0,0.0,0.0,0.0,2.0,100.0,4.0,0.19,0.0,26.0,0.0,0.0,0.0,1.0,0.0,2.0,19.0,30.0,26.0,30.0
Ghana,2015,2023,7,4.0,0.0,0.0,0.0,4.0,110.0,2.0,0.1909,0.0,26.0,0.0,0.0,0.0,2.0,0.0,3.0,21.0,28.0,26.0,28.0
Ghana,2016,2023,7,2.0,0.0,0.0,0.0,6.0,115.0,1.0,0.1913,0.0,27.0,0.0,0.0,0.0,3.0,0.0,4.0,22.0,28.0,27.0,28.0
Ghana,2017,2023,7,1.0,0.0,0.0,0.0,4.0,145.0,4.0,0.1931,0.0,30.0,0.0,0.0,0.0,4.0,0.0,5.0,28.0,34.0,30.0,34.0
Ghana,2018,2023,7,4.0,0.0,0.0,0.0,4.0,145.0,5.0,0.1931,0.0,31.0,0.0,0.0,0.0,3.0,0.0,4.0,28.0,36.0,31.0,36.0
Ghana,2019,2023,7,5.0,0.0,0.0,0.0,7.0,150.0,7.0,0.1933,0.0,32.0,0.0,0.0,0.0,4.0,0.0,5.0,29.0,39.0,32.0,39.0
Ghana,2020,2023,7,7.0,0.0,0.0,0.0,4.0,145.0,8.0,0.1931,0.0,34.0,0.0,0.0,0.0,4.0,0.0,7.0,28.0,42.0,34.0,42.0
Ghana,2021,2023,7,8.0,0.0,0.0,0.0,4.0,145.0,5.0,0.1931,0.0,35.0,0.0,0.0,0.0,2.0,0.0,4.0,28.0,40.0,35.0,40.0
Ghana,2022,2023,10,5.0,0.0,0.0,0.0,4.0,140.0,4.0,0.1929,0.0,32.0,0.0,0.0,0.0,3.0,0.0,4.0,27.0,36.0,32.0,36.0
Ghana,2023,2024,1,4.0,0.0,0.0,0.0,7.0,145.0,4.0,0.1931,0.0,35.0,0.0,0.0,0.0,4.0,0.0,7.0,28.0,39.0,35.0,39.0
Guatemala,2014,2018,3,3.0,0.0,4.0,44.0,71.0,60.0,0.0,0.1833,0.0,75.0,0.0,0.0,4.0,0.0,38.0,65.0,11.0,79.0,75.0,79.0
Guatemala,2015,2018,3,0.0,0.0,5.0,46.0,70.0,52.0,0.0,0.1923,0.0,76.0,0.0,0.0,4.0,0.0,59.0,70.0,10.0,80.0,76.0,80.0
Guatemala,2016,2018,5,0.0,0.0,8.0,56.0,84.0,49.0,15.0,0.1837,0.0,80.0,0.0,0.0,8.0,0.0,52.0,94.0,9.0,103.0,80.0,103.0
Guatemala,2017,2022,3,15.0,0.0,11.0,81.0,96.0,37.0,13.0,0.1892,0.0,86.0,0.0,0.0,11.0,0.0,73.0,88.0,7.0,110.0,86.0,110.0
Guatemala,2018,2022,3,13.0,0.0,13.0,86.0,99.0,36.0,12.0,0.1944,0.0,93.0,0.0,0.0,13.0,0.0,86.0,98.0,7.0,118.0,93.0,118.0
Guatemala,2019,2022,3,12.0,0.0,17.0,113.0,117.0,40.0,10.0,0.2,0.0,110.0,0.0,0.0,17.0,0.0,112.0,117.0,8.0,137.0,110.0,137.0
Guatemala,2020,2023,4,10.0,0.0,23.0,91.0,153.0,42.0,19.0,0.1905,0.0,120.0,0.0,0.0,22.0,0.0,88.0,143.0,8.0,161.0,120.0,161.0
Guatemala,2021,2023,4,19.0,0.0,18.0,64.0,137.0,18.0,14.0,0.1667,0.0,125.0,0.0,0.0,19.0,0.0,75.0,136.0,3.0,158.0,125.0,158.0
Guatemala,2022,2023,6,14.0,0.0,18.0,10.0,130.0,41.0,9.0,0.1951,0.0,125.0,0.0,0.0,18.0,0.0,10.0,130.0,8.0,152.0,125.0,152.0
Guatemala,2023,2024,1,9.0,0.0,20.0,5.0,145.0,41.0,12.0,0.1951,0.0,130.0,0.0,0.0,20.0,0.0,5.0,145.0,8.0,162.0,130.0,162.0
Haiti,2014,2018,5,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,4.0
Haiti,2015,2018,5,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0
Haiti,2016,2019,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0
Haiti,2017,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2018,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2019,2021,4,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0
Haiti,2020,2022,3,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0
Haiti,2021,2023,4,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,5.0,6.0
Haiti,2022,2023,4,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,4.0
Haiti,2023,2024,1,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,5.0,6.0
Hong Kong,2014,2016,4,2.0,0.0,6.0,0.0,37.0,0.0,2.0,0.0,0.0,31.0,0.0,0.0,6.0,0.0,0.0,37.0,0.0,39.0,31.0,39.0
Hong Kong,2015,2017,3,2.0,0.0,6.0,0.0,27.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,0.0,0.0,27.0,0.0,29.0,22.0,29.0
Hong Kong,2016,2023,4,1.0,0.0,6.0,6.0,24.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,6.0,24.0,0.0,25.0,19.0,25.0
Hong Kong,2017,2021,4,0.0,0.0,6.0,0.0,49.0,0.0,3.0,0.0,0.0,40.0,0.0,0.0,6.0,0.0,0.0,49.0,0.0,49.0,40.0,49.0
Hong Kong,2018,2022,3,3.0,0.0,7.0,0.0,63.0,0.0,17.0,0.0,0.0,42.0,0.0,0.0,7.0,0.0,0.0,63.0,0.0,66.0,42.0,66.0
Hong Kong,2019,2022,3,17.0,0.0,5.0,0.0,35.0,0.0,5.0,0.0,0.0,42.0,0.0,0.0,5.0,0.0,0.0,35.0,0.0,52.0,42.0,52.0
Hong Kong,2020,2023,4,5.0,0.0,6.0,4.0,56.0,0.0,12.0,0.0,0.0,43.0,0.0,0.0,6.0,1.0,4.0,56.0,0.0,61.0,43.0,61.0
Hong Kong,2021,2023,4,12.0,0.0,5.0,2.0,54.0,0.0,17.0,0.0,0.0,44.0,0.0,0.0,5.0,0.0,2.0,54.0,0.0,66.0,44.0,66.0
Hong Kong,2022,2023,4,17.0,0.0,5.0,0.0,45.0,0.0,12.0,0.0,0.0,45.0,0.0,0.0,5.0,0.0,0.0,45.0,0.0,62.0,45.0,62.0
Hong Kong,2023,2024,1,12.0,0.0,5.0,0.0,50.0,0.0,16.0,0.0,0.0,46.0,0.0,0.0,5.0,0.0,0.0,55.0,0.0,67.0,46.0,67.0
Indonesia,2014,2016,4,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,23.0,23.0
Indonesia,2015,2017,5,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,24.0,24.0
Indonesia,2016,2019,3,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,23.0,23.0
Indonesia,2017,2023,4,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,30.0,30.0,30.0
Indonesia,2018,2023,4,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,4.0,0.0,34.0,0.0,34.0,34.0,34.0
Indonesia,2019,2023,4,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,5.0,0.0,34.0,0.0,34.0,34.0,34.0
Indonesia,2020,2023,4,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,4.0,0.0,36.0,0.0,36.0,36.0,36.0
Indonesia,2021,2023,4,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,36.0,36.0
Indonesia,2022,2023,11,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,31.0,31.0
Indonesia,2023,2024,1,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,36.0,36.0
India,2014,2018,12,370.0,0.0,2.0,0.0,3509.0,7700.0,468.0,0.18,0.0,4100.0,0.0,0.0,3.0,66.0,2.0,2815.0,1386.0,4571.0,4100.0,4571.0
India,2015,2021,9,468.0,0.0,2.0,0.0,3893.0,5500.0,474.0,0.18,0.0,5250.0,0.0,0.0,3.0,0.0,0.0,4269.0,990.0,5727.0,5250.0,5727.0
India,2016,2021,9,474.0,0.0,2.0,0.0,3339.0,9000.0,477.0,0.18,0.0,5150.0,0.0,0.0,1.0,0.0,0.0,3534.0,1620.0,5628.0,5150.0,5628.0
India,2017,2023,4,477.0,0.0,7.0,0.0,2972.0,7700.0,170.0,0.18,0.0,4670.0,0.0,0.0,7.0,58.0,0.0,2984.0,1386.0,4847.0,4670.0,4847.0
India,2018,2023,4,170.0,1.0,10.0,0.0,3187.0,9600.0,140.0,0.18,0.0,4750.0,0.0,0.0,8.0,52.0,0.0,3000.0,1728.0,4898.0,4750.0,4898.0
India,2019,2023,4,140.0,1.0,15.0,0.0,3754.0,8600.0,175.0,0.1802,0.0,5125.0,0.0,0.0,16.0,113.0,0.0,3626.0,1550.0,5316.0,5125.0,5316.0
India,2020,2023,4,175.0,0.0,11.0,36.0,3537.0,10000.0,265.0,0.18,0.0,4950.0,0.0,0.0,11.0,194.0,36.0,3251.0,1800.0,5226.0,4950.0,5226.0
India,2021,2023,4,265.0,0.0,15.0,160.0,3912.0,8500.0,186.0,0.18,0.0,5825.0,0.0,0.0,15.0,286.0,160.0,4231.0,1530.0,6026.0,5825.0,6026.0
India,2022,2023,12,186.0,0.0,15.0,0.0,3800.0,10300.0,597.0,0.18,0.0,5400.0,0.0,0.0,11.0,57.0,0.0,3968.0,1854.0,6008.0,5400.0,6008.0
India,2023,2024,1,597.0,0.0,15.0,0.0,3300.0,10000.0,582.0,0.18,0.0,5100.0,0.0,0.0,15.0,150.0,0.0,3300.0,1800.0,5697.0,5100.0,5697.0
Iran,2014,2018,5,144.0,0.0,0.0,0.0,392.0,1450.0,166.0,0.18,0.0,660.0,0.0,0.0,0.0,0.0,0.0,421.0,261.0,826.0,660.0,826.0
Iran,2015,2020,11,166.0,0.0,2.0,0.0,252.0,1800.0,133.0,0.1833,0.0,660.0,0.0,0.0,2.0,0.0,0.0,299.0,330.0,795.0,660.0,795.0
Iran,2016,2021,5,133.0,0.0,3.0,0.0,278.0,2000.0,138.0,0.1835,0.0,650.0,0.0,0.0,3.0,0.0,0.0,291.0,367.0,791.0,650.0,791.0
Iran,2017,2021,4,138.0,0.0,8.0,0.0,51.0,2100.0,41.0,0.1833,0.0,600.0,0.0,0.0,9.0,0.0,0.0,127.0,385.0,650.0,600.0,650.0
Iran,2018,2023,4,41.0,0.0,5.0,0.0,241.0,2200.0,170.0,0.1832,0.0,615.0,0.0,0.0,5.0,0.0,0.0,346.0,403.0,790.0,615.0,790.0
Iran,2019,2022,1,170.0,0.0,1.0,0.0,91.0,2500.0,57.0,0.1836,0.0,650.0,0.0,0.0,1.0,0.0,0.0,79.0,459.0,708.0,650.0,708.0
