Country,Market Year,Calendar Year,Month,Area Harvested,Area Planted,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,Feed Waste Dom. Cons.,Food Use Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply,Yield
India,2021,2023,10,271.0,271.0,0.0,0.0,1.0,0.0,3.0,110.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,4.0,140.0,144.0,143.0,144.0,0.5166
India,2022,2024,1,364.0,364.0,0.0,0.0,1.0,0.0,4.0,190.0,0.0,27.0,0.0,0.0,2.0,0.0,0.0,4.0,215.0,219.0,217.0,219.0,0.5907
India,2023,2024,1,150.0,290.0,0.0,0.0,2.0,0.0,3.0,95.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,6.0,112.0,118.0,117.0,118.0,0.7467
Iran,2014,2018,5,24.0,40.0,0.0,0.0,1.0,0.0,57.0,60.0,6.0,0.0,18.0,0.0,1.0,0.0,0.0,69.0,16.0,85.0,78.0,85.0,0.6667
Iran,2015,2022,1,36.0,40.0,6.0,0.0,0.0,0.0,88.0,115.0,21.0,0.0,19.0,0.0,2.0,0.0,0.0,120.0,31.0,157.0,134.0,157.0,0.8611
Iran,2016,2022,1,41.0,45.0,21.0,0.0,0.0,0.0,160.0,175.0,23.0,0.0,22.0,0.0,1.0,0.0,0.0,160.0,40.0,221.0,197.0,221.0,0.9756
Iran,2017,2022,4,40.0,45.0,23.0,0.0,0.0,0.0,150.0,100.0,10.0,0.0,20.0,0.0,2.0,0.0,0.0,66.0,43.0,132.0,120.0,132.0,1.075
Iran,2018,2023,4,40.0,45.0,10.0,0.0,0.0,0.0,60.0,70.0,8.0,0.0,20.0,0.0,2.0,0.0,0.0,47.0,43.0,100.0,90.0,100.0,1.075
Iran,2019,2023,4,40.0,45.0,8.0,0.0,0.0,0.0,40.0,55.0,6.0,0.0,21.0,0.0,0.0,0.0,0.0,31.0,43.0,82.0,76.0,82.0,1.075
Iran,2020,2023,4,40.0,45.0,6.0,0.0,0.0,0.0,45.0,60.0,8.0,0.0,22.0,0.0,1.0,0.0,0.0,42.0,43.0,91.0,82.0,91.0,1.075
Iran,2021,2023,9,44.0,45.0,8.0,0.0,0.0,0.0,50.0,75.0,13.0,0.0,22.0,0.0,1.0,0.0,0.0,59.0,44.0,111.0,97.0,111.0,1.0
Iran,2022,2023,9,43.0,45.0,13.0,0.0,0.0,0.0,50.0,65.0,9.0,0.0,22.0,0.0,1.0,0.0,0.0,40.0,44.0,97.0,87.0,97.0,1.0233
Iran,2023,2024,1,41.0,45.0,9.0,0.0,0.0,0.0,50.0,70.0,9.0,0.0,22.0,0.0,1.0,0.0,0.0,50.0,43.0,102.0,92.0,102.0,1.0488
Israel,2014,2021,3,2.0,2.0,5.0,0.0,0.0,0.0,6.0,13.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,13.0,22.0,15.0,22.0,6.5
Israel,2015,2021,2,3.0,3.0,4.0,0.0,3.0,0.0,4.0,14.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,16.0,23.0,16.0,23.0,5.3333
Israel,2016,2021,2,1.0,2.0,4.0,0.0,1.0,0.0,5.0,13.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,10.0,19.0,15.0,19.0,10.0
Israel,2017,2020,12,3.0,2.0,2.0,0.0,1.0,0.0,5.0,12.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,12.0,19.0,14.0,19.0,4.0
Israel,2018,2021,2,1.0,2.0,4.0,0.0,1.0,0.0,5.0,8.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,12.0,10.0,12.0,4.0
Israel,2019,2023,4,1.0,2.0,1.0,0.0,1.0,0.0,11.0,12.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,16.0,14.0,16.0,5.0
Israel,2020,2023,4,1.0,2.0,1.0,0.0,1.0,0.0,8.0,12.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,16.0,14.0,16.0,5.0
Israel,2021,2023,4,1.0,2.0,1.0,0.0,0.0,0.0,8.0,10.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,2.0,14.0,12.0,14.0,2.0
Israel,2022,2024,1,1.0,2.0,1.0,0.0,0.0,0.0,11.0,8.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,12.0,10.0,12.0,2.0
Israel,2023,2024,1,1.0,2.0,1.0,0.0,0.0,0.0,10.0,11.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,15.0,13.0,15.0,4.0
Kazakhstan,2014,2020,11,769.0,0.0,15.0,0.0,150.0,0.0,0.0,330.0,23.0,10.0,50.0,0.0,118.0,0.0,0.0,3.0,513.0,531.0,390.0,531.0,0.6671
Kazakhstan,2015,2020,11,701.0,0.0,23.0,0.0,177.0,0.0,0.0,330.0,21.0,10.0,50.0,0.0,168.0,0.0,0.0,22.0,534.0,579.0,390.0,579.0,0.7618
Kazakhstan,2016,2020,11,807.0,0.0,21.0,0.0,300.0,0.0,0.0,430.0,22.0,10.0,50.0,0.0,275.0,0.0,0.0,11.0,755.0,787.0,490.0,787.0,0.9356
Kazakhstan,2017,2020,11,883.0,0.0,22.0,0.0,328.0,0.0,0.0,530.0,23.0,15.0,50.0,0.0,321.0,0.0,0.0,14.0,903.0,939.0,595.0,939.0,1.0227
Kazakhstan,2018,2023,4,850.0,900.0,23.0,0.0,450.0,0.0,0.0,380.0,22.0,15.0,50.0,0.0,451.0,0.0,0.0,47.0,848.0,918.0,445.0,918.0,0.9976
Kazakhstan,2019,2023,4,815.0,830.0,22.0,0.0,400.0,0.0,0.0,525.0,18.0,15.0,50.0,0.0,318.0,0.0,0.0,65.0,839.0,926.0,590.0,926.0,1.0294
Kazakhstan,2020,2023,4,750.0,950.0,18.0,0.0,300.0,0.0,0.0,550.0,25.0,15.0,50.0,0.0,266.0,0.0,0.0,44.0,844.0,906.0,615.0,906.0,1.1253
Kazakhstan,2021,2023,4,940.0,970.0,25.0,0.0,200.0,0.0,0.0,900.0,63.0,15.0,50.0,0.0,224.0,0.0,0.0,195.0,1032.0,1252.0,965.0,1252.0,1.0979
Kazakhstan,2022,2023,10,1090.0,2000.0,63.0,0.0,300.0,0.0,0.0,1090.0,87.0,20.0,50.0,0.0,310.0,0.0,0.0,190.0,1304.0,1557.0,1160.0,1557.0,1.1963
Kazakhstan,2023,2024,1,1150.0,2000.0,87.0,0.0,500.0,0.0,0.0,1015.0,77.0,20.0,50.0,0.0,275.0,0.0,0.0,150.0,1200.0,1437.0,1085.0,1437.0,1.0435
Moldova,2014,2021,3,310.0,0.0,53.0,0.0,383.0,0.0,2.0,210.0,41.0,10.0,4.0,0.0,339.0,0.0,0.0,3.0,548.0,604.0,224.0,604.0,1.7677
Moldova,2015,2021,3,357.0,0.0,41.0,0.0,394.0,0.0,1.0,175.0,16.0,7.0,5.0,0.0,369.0,0.0,0.0,6.0,525.0,572.0,187.0,572.0,1.4706
Moldova,2016,2021,3,416.0,0.0,16.0,0.0,525.0,0.0,3.0,170.0,16.0,5.0,2.0,0.0,604.0,0.0,0.0,4.0,777.0,797.0,177.0,797.0,1.8678
Moldova,2017,2021,3,433.0,0.0,16.0,0.0,630.0,0.0,3.0,230.0,12.0,5.0,2.0,0.0,674.0,0.0,0.0,3.0,904.0,923.0,237.0,923.0,2.0878
Moldova,2018,2021,3,398.0,0.0,12.0,0.0,600.0,0.0,3.0,230.0,14.0,5.0,3.0,0.0,629.0,0.0,0.0,5.0,864.0,881.0,238.0,881.0,2.1709
Moldova,2019,2023,4,357.0,0.0,14.0,0.0,500.0,0.0,3.0,335.0,7.0,5.0,3.0,0.0,479.0,0.0,0.0,4.0,811.0,829.0,343.0,829.0,2.2717
Moldova,2020,2023,4,373.0,0.0,7.0,0.0,300.0,0.0,1.0,210.0,14.0,5.0,3.0,0.0,273.0,0.0,0.0,5.0,493.0,505.0,218.0,505.0,1.3217
Moldova,2021,2023,4,389.0,0.0,14.0,0.0,550.0,0.0,80.0,420.0,106.0,9.0,3.0,0.0,524.0,0.0,0.0,88.0,960.0,1062.0,432.0,1062.0,2.4679
Moldova,2022,2023,11,375.0,0.0,106.0,0.0,350.0,0.0,12.0,400.0,79.0,9.0,3.0,0.0,275.0,0.0,0.0,10.0,650.0,766.0,412.0,766.0,1.7333
Moldova,2023,2024,1,375.0,0.0,79.0,0.0,300.0,0.0,22.0,425.0,65.0,6.0,3.0,0.0,300.0,0.0,0.0,20.0,700.0,799.0,434.0,799.0,1.8667
North Macedonia,2014,2017,5,5.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,13.0,13.0,13.0,1.8
North Macedonia,2015,2020,11,6.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,8.0,17.0,13.0,17.0,1.3333
North Macedonia,2016,2020,11,4.0,0.0,3.0,0.0,0.0,0.0,5.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,16.0,13.0,16.0,1.5
North Macedonia,2017,2020,11,4.0,0.0,2.0,0.0,0.0,0.0,5.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,6.0,16.0,13.0,16.0,1.5
North Macedonia,2018,2023,4,2.0,0.0,2.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,10.0,9.0,10.0,1.5
North Macedonia,2019,2023,4,5.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,12.0,9.0,12.0,1.4
North Macedonia,2020,2023,4,5.0,0.0,2.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,11.0,8.0,11.0,1.2
North Macedonia,2021,2023,4,5.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,8.0,9.0,1.2
North Macedonia,2022,2023,11,4.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,8.0,6.0,8.0,1.5
North Macedonia,2023,2024,1,4.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,11.0,10.0,11.0,1.5
Morocco,2014,2016,5,21.0,22.0,0.0,0.0,0.0,0.0,15.0,60.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,38.0,27.0,65.0,65.0,65.0,1.2857
Morocco,2015,2019,4,37.0,37.0,0.0,0.0,0.0,0.0,15.0,62.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,52.0,67.0,67.0,67.0,1.4054
Morocco,2016,2019,4,38.0,38.0,0.0,0.0,0.0,0.0,10.0,33.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,30.0,38.0,38.0,38.0,0.7895
Morocco,2017,2020,3,19.0,20.0,0.0,0.0,0.0,0.0,10.0,38.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,24.0,43.0,43.0,43.0,1.2632
Morocco,2018,2023,4,22.0,22.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,38.0,40.0,40.0,40.0,1.7273
Morocco,2019,2023,4,22.0,22.0,0.0,0.0,0.0,0.0,49.0,35.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,29.0,40.0,40.0,40.0,1.3182
Morocco,2020,2023,4,19.0,19.0,0.0,0.0,0.0,0.0,2.0,57.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,40.0,22.0,62.0,62.0,62.0,1.1579
Morocco,2021,2023,4,20.0,20.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,25.0,29.0,29.0,29.0,1.25
Morocco,2022,2023,4,18.0,18.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,20.0,35.0,35.0,35.0,1.1111
Morocco,2023,2024,1,22.0,18.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,28.0,32.0,32.0,32.0,1.2727
Mexico,2014,2021,3,16.0,0.0,2.0,0.0,0.0,10.0,18.0,33.0,2.0,3.0,0.0,0.0,0.0,0.0,10.0,19.0,17.0,38.0,36.0,38.0,1.0625
Mexico,2015,2021,3,11.0,0.0,2.0,0.0,0.0,10.0,21.0,30.0,3.0,3.0,0.0,0.0,1.0,0.0,10.0,21.0,14.0,37.0,33.0,37.0,1.2727
Mexico,2016,2021,3,9.0,0.0,3.0,0.0,0.0,10.0,27.0,35.0,2.0,3.0,0.0,0.0,1.0,0.0,10.0,28.0,10.0,41.0,38.0,41.0,1.1111
Mexico,2017,2021,3,6.0,0.0,2.0,0.0,0.0,10.0,27.0,32.0,2.0,3.0,0.0,0.0,1.0,0.0,10.0,27.0,9.0,38.0,35.0,38.0,1.5
Mexico,2018,2023,4,6.0,0.0,2.0,0.0,0.0,10.0,24.0,31.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,25.0,8.0,35.0,34.0,35.0,1.3333
Mexico,2019,2023,4,3.0,0.0,1.0,0.0,0.0,10.0,27.0,21.0,2.0,3.0,0.0,0.0,0.0,0.0,10.0,20.0,5.0,26.0,24.0,26.0,1.6667
Mexico,2020,2023,4,6.0,0.0,2.0,0.0,0.0,10.0,18.0,26.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,22.0,8.0,32.0,29.0,32.0,1.3333
Mexico,2021,2023,4,6.0,0.0,3.0,0.0,5.0,10.0,27.0,30.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,30.0,8.0,41.0,33.0,41.0,1.3333
Mexico,2022,2023,12,7.0,0.0,3.0,0.0,10.0,10.0,25.0,38.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,9.0,46.0,41.0,46.0,1.2857
Mexico,2023,2024,1,7.0,0.0,5.0,0.0,5.0,10.0,27.0,30.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,30.0,9.0,44.0,33.0,44.0,1.2857
Norway,2014,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,11.0,11.0,0.0
Norway,2015,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,11.0,0.0,11.0,11.0,11.0,0.0
Norway,2016,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,12.0,12.0,0.0
Norway,2017,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,14.0,14.0,0.0
Norway,2018,2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0,15.0,15.0,0.0
Norway,2019,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,13.0,13.0,0.0
Norway,2020,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,12.0,0.0,12.0,12.0,12.0,0.0
Norway,2021,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,13.0,13.0,0.0
Norway,2022,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,13.0,0.0
Norway,2023,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,13.0,0.0
Paraguay,2014,2018,9,41.0,42.0,21.0,0.0,0.0,0.0,1.0,70.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,62.0,84.0,76.0,84.0,1.5122
Paraguay,2015,2018,5,45.0,45.0,8.0,0.0,0.0,0.0,1.0,70.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,74.0,83.0,77.0,83.0,1.6444
Paraguay,2016,2021,8,30.0,30.0,6.0,0.0,0.0,0.0,0.0,50.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,48.0,56.0,54.0,56.0,1.6
Paraguay,2017,2021,8,41.0,41.0,2.0,0.0,0.0,0.0,0.0,57.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,67.0,63.0,67.0,1.5854
Paraguay,2018,2020,3,31.0,32.0,4.0,0.0,0.0,0.0,0.0,45.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,53.0,50.0,53.0,1.5806
Paraguay,2019,2021,3,28.0,28.0,3.0,0.0,0.0,0.0,0.0,35.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,42.0,41.0,42.0,1.3929
Paraguay,2020,2023,11,22.0,30.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,36.0,36.0,36.0,1.5909
Paraguay,2021,2023,11,31.0,31.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,48.0,1.5484
Paraguay,2022,2023,11,32.0,32.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,49.0,50.0,1.5625
Paraguay,2023,2024,1,30.0,30.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,46.0,46.0,46.0,1.5
Pakistan,2014,2021,3,141.0,0.0,11.0,0.0,0.0,0.0,11.0,330.0,11.0,16.0,0.0,0.0,1.0,0.0,0.0,178.0,169.0,358.0,346.0,358.0,1.1986
Pakistan,2015,2021,6,83.0,0.0,11.0,0.0,0.0,0.0,116.0,170.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,94.0,86.0,191.0,186.0,191.0,1.0361
Pakistan,2016,2021,6,87.0,0.0,5.0,0.0,0.0,0.0,50.0,95.0,5.0,51.0,0.0,0.0,0.0,0.0,0.0,40.0,106.0,151.0,146.0,151.0,1.2184
Pakistan,2017,2021,6,105.0,0.0,5.0,0.0,0.0,0.0,4.0,110.0,10.0,77.0,0.0,0.0,0.0,0.0,0.0,45.0,147.0,197.0,187.0,197.0,1.4
Pakistan,2018,2021,6,104.0,0.0,10.0,0.0,0.0,0.0,4.0,120.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,133.0,147.0,134.0,147.0,1.2788
Pakistan,2019,2023,3,101.0,0.0,13.0,0.0,0.0,0.0,5.0,130.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,147.0,165.0,155.0,165.0,1.4554
Pakistan,2020,2023,9,62.0,0.0,10.0,0.0,0.0,0.0,5.0,75.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,92.0,107.0,95.0,107.0,1.4839
Pakistan,2021,2023,9,53.0,0.0,12.0,0.0,0.0,0.0,5.0,65.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,84.0,100.0,90.0,100.0,1.5849
Pakistan,2022,2023,12,110.0,0.0,10.0,0.0,0.0,0.0,5.0,130.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,148.0,160.0,150.0,160.0,1.3455
Pakistan,2023,2024,1,100.0,0.0,10.0,0.0,0.0,0.0,5.0,120.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,135.0,150.0,140.0,150.0,1.35
Serbia,2014,2019,12,200.0,200.0,12.0,0.0,85.0,0.0,23.0,380.0,72.0,6.0,23.0,4.0,77.0,21.0,0.0,21.0,525.0,558.0,409.0,558.0,2.625
Serbia,2015,2019,12,188.0,190.0,72.0,0.0,138.0,0.0,3.0,360.0,13.0,7.0,25.0,64.0,134.0,17.0,0.0,17.0,450.0,539.0,392.0,539.0,2.3936
Serbia,2016,2019,12,220.0,220.0,13.0,0.0,102.0,0.0,72.0,450.0,71.0,7.0,25.0,35.0,127.0,17.0,0.0,17.0,650.0,680.0,482.0,680.0,2.9545
Serbia,2017,2019,12,220.0,220.0,71.0,0.0,147.0,0.0,22.0,500.0,43.0,7.0,25.0,22.0,112.0,75.0,0.0,76.0,540.0,687.0,532.0,687.0,2.4545
Serbia,2018,2023,4,239.0,220.0,43.0,0.0,136.0,0.0,35.0,550.0,37.0,7.0,25.0,68.0,162.0,2.0,0.0,4.0,734.0,781.0,582.0,781.0,3.0711
Serbia,2019,2023,4,219.0,220.0,37.0,0.0,145.0,0.0,20.0,560.0,52.0,7.0,25.0,35.0,140.0,17.0,0.0,18.0,729.0,784.0,592.0,784.0,3.3288
Serbia,2020,2023,4,221.0,220.0,52.0,0.0,91.0,0.0,15.0,540.0,47.0,7.0,25.0,0.0,82.0,10.0,0.0,12.0,637.0,701.0,572.0,701.0,2.8824
Serbia,2021,2023,4,213.0,220.0,47.0,0.0,70.0,0.0,15.0,520.0,41.0,7.0,25.0,0.0,84.0,2.0,0.0,22.0,608.0,677.0,552.0,677.0,2.8545
Serbia,2022,2023,9,251.0,230.0,41.0,0.0,70.0,0.0,15.0,530.0,47.0,7.0,25.0,0.0,80.0,2.0,0.0,5.0,643.0,689.0,562.0,689.0,2.5618
Serbia,2023,2024,1,250.0,230.0,47.0,0.0,70.0,0.0,15.0,570.0,55.0,7.0,25.0,0.0,125.0,7.0,0.0,10.0,725.0,782.0,602.0,782.0,2.9
Russia,2014,2019,5,6371.0,0.0,679.0,0.0,61.0,7.0,125.0,8300.0,250.0,330.0,200.0,1.0,61.0,4.0,6.0,88.0,8374.0,9141.0,8830.0,9141.0,1.3144
Russia,2015,2021,5,6454.0,6500.0,250.0,0.0,186.0,8.0,95.0,8600.0,327.0,320.0,190.0,8.0,107.0,6.0,8.0,121.0,9173.0,9544.0,9110.0,9544.0,1.4213
Russia,2016,2021,8,7175.0,7200.0,327.0,0.0,300.0,8.0,100.0,10100.0,324.0,300.0,200.0,44.0,368.0,8.0,11.0,107.0,10858.0,11292.0,10600.0,11292.0,1.5133
Russia,2017,2021,8,7146.0,7150.0,324.0,0.0,100.0,8.0,50.0,10150.0,179.0,126.0,180.0,2.0,98.0,11.0,9.0,47.0,10362.0,10733.0,10456.0,10733.0,1.45
Russia,2018,2023,8,7944.0,7950.0,179.0,0.0,325.0,9.0,46.0,11950.0,228.0,200.0,200.0,13.0,363.0,10.0,10.0,52.0,12710.0,12941.0,12350.0,12941.0,1.5999
Russia,2019,2023,8,8363.0,8400.0,228.0,0.0,650.0,0.0,50.0,13800.0,136.0,200.0,200.0,3.0,1253.0,10.0,5.0,56.0,15305.0,15589.0,14200.0,15589.0,1.8301
Russia,2020,2023,8,8345.0,8400.0,136.0,0.0,650.0,0.0,15.0,12400.0,96.0,225.0,200.0,10.0,554.0,12.0,5.0,70.0,13269.0,13475.0,12825.0,13475.0,1.5901
Russia,2021,2024,1,9612.0,9615.0,96.0,0.0,250.0,0.0,50.0,14000.0,1018.0,250.0,200.0,0.0,275.0,0.0,0.0,75.0,15572.0,15743.0,14450.0,15743.0,1.6201
Russia,2022,2024,1,9111.0,9700.0,1018.0,0.0,800.0,0.0,50.0,15700.0,907.0,280.0,200.0,0.0,260.0,0.0,0.0,75.0,16254.0,17347.0,16180.0,17347.0,1.784
Russia,2023,2024,1,9300.0,9600.0,907.0,0.0,340.0,0.0,15.0,16500.0,627.0,280.0,200.0,0.0,450.0,0.0,0.0,50.0,17100.0,18057.0,16980.0,18057.0,1.8387
Saudi Arabia,2014,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,7.0,0.0
Saudi Arabia,2015,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,9.0,0.0
Saudi Arabia,2016,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0,0.0
Saudi Arabia,2017,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,17.0,17.0,0.0
Saudi Arabia,2018,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0,0.0
Saudi Arabia,2019,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,17.0,17.0,0.0
Saudi Arabia,2020,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,11.0,0.0
Saudi Arabia,2021,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,13.0,0.0
Saudi Arabia,2022,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0,0.0
Saudi Arabia,2023,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0
South Africa,2014,2023,7,576.0,580.0,93.0,0.0,1.0,0.0,42.0,735.0,46.0,11.0,1.0,0.0,1.0,32.0,0.0,38.0,663.0,794.0,747.0,794.0,1.151
South Africa,2015,2023,7,719.0,720.0,46.0,0.0,1.0,0.0,42.0,695.0,163.0,13.0,1.0,0.0,1.0,70.0,0.0,72.0,755.0,873.0,709.0,873.0,1.0501
South Africa,2016,2023,7,636.0,640.0,163.0,0.0,1.0,0.0,32.0,875.0,155.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,874.0,1039.0,883.0,1039.0,1.3742
South Africa,2017,2023,7,602.0,610.0,155.0,0.0,1.0,0.0,1.0,890.0,120.0,7.0,2.0,0.0,1.0,1.0,0.0,3.0,862.0,1020.0,899.0,1020.0,1.4319
South Africa,2018,2023,7,515.0,515.0,120.0,0.0,1.0,0.0,1.0,655.0,135.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,678.0,799.0,663.0,799.0,1.3165
South Africa,2019,2023,7,500.0,510.0,135.0,0.0,1.0,0.0,1.0,855.0,61.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,789.0,925.0,862.0,925.0,1.578
