Country,Market Year,Calendar Year,Month,Area Harvested,Area Planted,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,Feed Waste Dom. Cons.,Food Use Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply,Yield
Argentina,1964,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
Argentina,1965,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
Argentina,1966,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
Argentina,1967,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
Argentina,1968,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
Argentina,1969,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
Argentina,1970,2006,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.8
Argentina,1971,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
Argentina,1972,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
Argentina,1973,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
Argentina,1974,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
Argentina,1975,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
Argentina,1976,2006,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.6667
Argentina,1977,2006,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.7143
Argentina,1978,2006,6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,0.75
Argentina,1979,2006,6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.7667
Argentina,1980,2006,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.7143
Argentina,1981,2006,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.7143
Argentina,2005,2016,5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,19.0,11.0,19.0,1.5
Argentina,2006,2016,5,9.0,9.0,8.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,19.0,0.0,19.0,1.2222
Argentina,2007,2016,5,13.0,13.0,7.0,0.0,4.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,27.0,17.0,27.0,1.5385
Argentina,2008,2016,5,39.0,39.0,6.0,0.0,21.0,0.0,0.0,20.0,26.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,61.0,67.0,20.0,67.0,1.5641
Argentina,2009,2016,5,12.0,12.0,26.0,0.0,21.0,0.0,0.0,19.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,43.0,19.0,43.0,1.4167
Argentina,2010,2016,5,12.0,12.0,14.0,0.0,38.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,23.0,37.0,21.0,37.0,1.9167
Argentina,2011,2016,5,29.0,29.0,0.0,0.0,68.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,51.0,51.0,23.0,51.0,1.7586
Argentina,2012,2016,5,88.0,88.0,0.0,0.0,127.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,128.0,128.0,18.0,128.0,1.4545
Argentina,2013,2017,4,69.0,69.0,0.0,0.0,78.0,0.0,0.0,16.0,2.0,5.0,0.0,0.0,89.0,0.0,0.0,0.0,112.0,112.0,21.0,112.0,1.6232
Argentina,2014,2017,4,56.0,56.0,2.0,0.0,31.0,0.0,0.0,4.0,31.0,37.0,0.0,0.0,35.0,0.0,0.0,0.0,105.0,107.0,41.0,107.0,1.875
Argentina,2015,2022,4,35.0,35.0,31.0,0.0,42.0,0.0,0.0,2.0,22.0,45.0,0.0,0.0,29.0,0.0,0.0,0.0,67.0,98.0,47.0,98.0,1.9143
Argentina,2016,2022,4,25.0,25.0,22.0,0.0,21.0,0.0,0.0,1.0,10.0,38.0,0.0,0.0,23.0,0.0,0.0,0.0,50.0,72.0,39.0,72.0,2.0
Argentina,2017,2022,4,18.0,22.0,10.0,0.0,19.0,0.0,0.0,1.0,4.0,26.0,0.0,0.0,14.0,0.0,0.0,0.0,35.0,45.0,27.0,45.0,1.9444
Argentina,2018,2022,6,19.0,18.0,4.0,0.0,15.0,0.0,0.0,1.0,5.0,23.0,0.0,0.0,15.0,0.0,0.0,0.0,40.0,44.0,24.0,44.0,2.1053
Argentina,2019,2022,6,17.0,18.0,5.0,0.0,17.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,21.0,0.0,0.0,0.0,33.0,38.0,9.0,38.0,1.9412
Argentina,2020,2023,4,18.0,18.0,8.0,0.0,17.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,18.0,26.0,4.0,26.0,1.0
Argentina,2021,2023,7,26.0,26.0,2.0,0.0,27.0,0.0,0.0,1.0,9.0,30.0,0.0,0.0,15.0,0.0,0.0,0.0,53.0,55.0,31.0,55.0,2.0385
Argentina,2022,2023,7,23.0,23.0,9.0,0.0,30.0,0.0,0.0,1.0,7.0,25.0,0.0,0.0,15.0,0.0,0.0,0.0,39.0,48.0,26.0,48.0,1.6957
Austria,1964,2006,6,6.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,11.0,3.0,11.0,1.8333
Austria,1965,2006,6,6.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,11.0,3.0,11.0,1.8333
Austria,1966,2006,6,6.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,12.0,13.0,4.0,13.0,2.0
Austria,1967,2006,6,7.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,14.0,3.0,14.0,2.0
Austria,1968,2006,6,7.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,15.0,12.0,15.0,2.1429
Austria,1969,2006,6,6.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,12.0,4.0,12.0,2.0
Austria,1970,2006,6,4.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,9.0,10.0,5.0,10.0,2.25
Austria,1971,2006,6,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,7.0,3.0,7.0,1.75
Austria,1972,2006,6,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,7.0,5.0,7.0,2.3333
Austria,1973,2006,6,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,2.0,5.0,2.5
Austria,1974,2006,6,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,2.0,5.0,2.5
Austria,1975,2006,6,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,3.0,6.0,3.0
Austria,1976,2006,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0
Austria,1977,2006,6,2.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,6.0,2.0,6.0,2.5
Austria,1978,2006,6,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,2.0,6.0,2.0
Austria,1979,2006,6,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,2.0,4.0,1.5
Austria,1980,2006,6,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,8.0,1.0,8.0,2.0
Austria,1981,2006,6,4.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,10.0,2.0,10.0,2.5
Austria,1982,2006,6,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,12.0,1.0,12.0,2.4
Austria,1983,2006,6,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,12.0,3.0,12.0,2.4
Austria,1984,2006,6,6.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0,17.0,4.0,17.0,2.8333
Austria,1985,2006,6,6.0,6.0,4.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,18.0,22.0,0.0,22.0,3.0
Austria,1986,2006,6,10.0,10.0,2.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,27.0,29.0,0.0,29.0,2.7
Austria,1987,2006,6,23.0,23.0,0.0,0.0,52.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,65.0,65.0,2.0,65.0,2.8261
Austria,1988,2006,6,32.0,32.0,0.0,0.0,46.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,87.0,87.0,53.0,87.0,2.7188
Austria,1989,2006,6,35.0,35.0,0.0,0.0,34.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,96.0,96.0,94.0,96.0,2.7429
Austria,1990,2006,6,39.0,39.0,0.0,0.0,14.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,97.0,97.0,82.0,97.0,2.4872
Belgium-Luxembourg,1964,2006,6,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,6.0,7.0,0.0
Belgium-Luxembourg,1965,2006,6,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,2.0,4.0,0.0
Belgium-Luxembourg,1966,2006,6,1.0,0.0,0.0,0.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,8.0,6.0,8.0,0.0
Belgium-Luxembourg,1967,2006,6,1.0,0.0,0.0,0.0,2.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,8.0,6.0,8.0,1.0
Belgium-Luxembourg,1968,2006,6,1.0,0.0,0.0,0.0,3.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,2.0,10.0,7.0,10.0,2.0
Belgium-Luxembourg,1969,2006,6,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,5.0,2.0,5.0,1.0
Belgium-Luxembourg,1970,2006,6,1.0,0.0,0.0,0.0,3.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,9.0,6.0,9.0,1.0
Belgium-Luxembourg,1971,2006,6,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0
Belgium-Luxembourg,1972,2006,6,1.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,7.0,5.0,7.0,3.0
Belgium-Luxembourg,1973,2006,6,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,4.0,2.0
Belgium-Luxembourg,1974,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0
Belgium-Luxembourg,1975,2006,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,2.0
Belgium-Luxembourg,1976,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0
Belgium-Luxembourg,1977,2006,6,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,3.0,4.0,1.0
Belgium-Luxembourg,1978,2006,6,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,4.0,1.0
Belgium-Luxembourg,1979,2006,6,2.0,0.0,0.0,0.0,1.0,0.0,24.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,2.0,26.0,25.0,26.0,1.0
Belgium-Luxembourg,1980,2006,6,2.0,0.0,0.0,0.0,1.0,0.0,69.0,64.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,69.0,2.0,71.0,64.0,71.0,1.0
Belgium-Luxembourg,1981,2006,6,1.0,0.0,6.0,0.0,2.0,0.0,47.0,45.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,47.0,1.0,54.0,45.0,54.0,1.0
Belgium-Luxembourg,1982,2006,6,5.0,5.0,7.0,0.0,3.0,0.0,31.0,35.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,31.0,10.0,48.0,35.0,48.0,2.0
Belgium-Luxembourg,1983,2006,6,4.0,4.0,10.0,0.0,19.0,0.0,181.0,174.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,181.0,10.0,201.0,174.0,201.0,2.5
Belgium-Luxembourg,1984,2006,6,5.0,5.0,8.0,0.0,1.0,0.0,380.0,370.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,380.0,11.0,399.0,370.0,399.0,2.2
Belgium-Luxembourg,1985,2006,6,2.0,2.0,28.0,0.0,1.0,0.0,337.0,365.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,337.0,6.0,371.0,365.0,371.0,3.0
Belgium-Luxembourg,1986,2006,6,3.0,4.0,5.0,0.0,10.0,0.0,526.0,475.0,38.0,16.0,0.0,0.0,10.0,0.0,0.0,526.0,8.0,539.0,491.0,539.0,2.6667
Belgium-Luxembourg,1987,2006,6,5.0,5.0,38.0,0.0,5.0,0.0,520.0,524.0,33.0,41.0,0.0,8.0,8.0,507.0,0.0,553.0,15.0,606.0,565.0,606.0,3.0
Belgium-Luxembourg,1988,2006,6,4.0,4.0,33.0,0.0,6.0,0.0,581.0,552.0,43.0,20.0,0.0,7.0,7.0,547.0,0.0,576.0,13.0,622.0,572.0,622.0,3.25
Belgium-Luxembourg,1989,2006,6,5.0,5.0,43.0,0.0,8.0,0.0,669.0,640.0,35.0,15.0,0.0,7.0,7.0,536.0,0.0,639.0,15.0,697.0,655.0,697.0,3.0
Belgium-Luxembourg,1990,2006,6,7.0,7.0,35.0,0.0,7.0,0.0,800.0,747.0,45.0,10.0,0.0,7.0,7.0,705.0,0.0,753.0,21.0,809.0,757.0,809.0,3.0
Bangladesh,1964,2006,6,200.0,0.0,0.0,0.0,0.0,0.0,73.0,165.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,73.0,97.0,170.0,170.0,170.0,0.485
Bangladesh,1965,2006,6,192.0,0.0,0.0,0.0,0.0,0.0,96.0,188.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,96.0,97.0,193.0,193.0,193.0,0.5052
Bangladesh,1966,2006,6,197.0,0.0,0.0,0.0,0.0,0.0,64.0,163.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,64.0,104.0,168.0,168.0,168.0,0.5279
Bangladesh,1967,2006,6,214.0,0.0,0.0,0.0,0.0,0.0,95.0,211.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,95.0,122.0,217.0,217.0,217.0,0.5701
Bangladesh,1968,2006,6,213.0,0.0,0.0,0.0,0.0,0.0,88.0,212.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,88.0,130.0,218.0,218.0,218.0,0.6103
Bangladesh,1969,2006,6,217.0,0.0,0.0,0.0,0.0,0.0,89.0,211.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,89.0,128.0,217.0,217.0,217.0,0.5899
Bangladesh,1970,2006,6,215.0,0.0,0.0,0.0,0.0,0.0,104.0,235.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,104.0,139.0,243.0,243.0,243.0,0.6465
Bangladesh,1971,2006,6,189.0,0.0,0.0,0.0,0.0,0.0,50.0,158.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,50.0,114.0,164.0,164.0,164.0,0.6032
Bangladesh,1972,2006,6,191.0,0.0,0.0,0.0,0.0,0.0,68.0,171.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,68.0,108.0,176.0,176.0,176.0,0.5654
Bangladesh,1973,2006,6,176.0,0.0,0.0,0.0,0.0,0.0,30.0,124.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0,99.0,129.0,129.0,129.0,0.5625
Bangladesh,1974,2006,6,196.0,0.0,0.0,0.0,0.0,0.0,52.0,165.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,116.0,168.0,168.0,168.0,0.5918
Bangladesh,1975,2006,6,193.0,0.0,0.0,0.0,0.0,0.0,43.0,145.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,43.0,112.0,155.0,155.0,155.0,0.5803
Bangladesh,1976,2006,6,194.0,0.0,0.0,0.0,0.0,0.0,27.0,135.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,27.0,114.0,141.0,141.0,141.0,0.5876
Bangladesh,1977,2006,6,206.0,0.0,0.0,0.0,0.0,0.0,18.0,138.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,134.0,152.0,142.0,152.0,0.6505
